census_no,school_name,school_address,province,district,zone,education_division,school_type,category
21090,MEEGAHAWELA K.V.,"MEEGAHAWELA, SORANATHOTA, BADULLA",Uva,81.Badulla,Viyaluwa,Soranatota,3.Type2,provincial
21091,MUTHTETTUWEGAMA P.V.,KANDEGEDARA,Uva,81.Badulla,Viyaluwa,Soranatota,4.Type3,provincial
21092,WATHTHEKELE VIDYALAYA,"WATHTHEKELE , EGODAWELA, BADULLA",Uva,81.Badulla,Viyaluwa,Soranatota,3.Type2,provincial
21093,WELKELE P.V.,"KAHATARUPPA, BADULLA",Uva,81.Badulla,Viyaluwa,Soranatota,4.Type3,provincial
21094,HUBAHAMADA M.V.,"WEEKADA, KENDAGOLLA , BADULLA",Uva,81.Badulla,Viyaluwa,Soranatota,3.Type2,provincial
21095,WASANAGAMA PRIMARY SCHOOL,"BERAMADA, HALIELA",Uva,81.Badulla,Viyaluwa,Kandaketiya,4.Type3,provincial
21097,HAPATHGAMUWA VIDYALAYA,"GODUNNA, HALIELA",Uva,81.Badulla,Viyaluwa,Kandaketiya,4.Type3,provincial
21098,THIBIRIGASPITIYA P.V.,"THIMBIRIGASPITIYA , BADULLA",Uva,81.Badulla,Viyaluwa,Soranatota,4.Type3,provincial
21099,SORANATHOTA MODEL P.V.,"SORANATHOTA, BADULLA",Uva,81.Badulla,Viyaluwa,Soranatota,4.Type3,provincial
21100,BATHALAWATHTHA P.V.,"BATHALAWATHTHA, THALDENA",Uva,81.Badulla,Viyaluwa,Meegahakivula,4.Type3,provincial
21101,LABUGASTHALAWA VIDYALAYA,"GODUNNA, HALIELA",Uva,81.Badulla,Viyaluwa,Kandaketiya,3.Type2,provincial
21103,KANDAKAPULPATHA MAHA VIDYALAYA,"KANDAKAPULPATHA, BADULU OYA",Uva,81.Badulla,Viyaluwa,Kandaketiya,2.1C,provincial
21104,KALUGAHAKANDURA M.V.,"KALUGAHAKANDURA, BADULLA",Uva,81.Badulla,Viyaluwa,Meegahakivula,2.1C,provincial
21106,MORAHELA M.V.,"KETTAWATHTHA, BADULLA",Uva,81.Badulla,Viyaluwa,Meegahakivula,3.Type2,provincial
21107,KARANDAGAHAMADA VIDYALAYA,"ARAWA, BADULLA.",Uva,81.Badulla,Viyaluwa,Meegahakivula,3.Type2,provincial
21108,NAGOLLA P.V.,"NAGOLLA, MALIYADDA",Uva,81.Badulla,Viyaluwa,Kandaketiya,4.Type3,provincial
21109,KIULEGEDARA MOHOTTALA MAHA VIDYALAYA,"KIULEGEDARA, KANDAKETIYA, BADULLA",Uva,81.Badulla,Viyaluwa,Kandaketiya,2.1C,provincial
21110,POLGAHA ARAWA V.,"ARAWA, BADULLA",Uva,81.Badulla,Viyaluwa,Meegahakivula,3.Type2,provincial
21111,BALAGOLLA V.,"BALAGOLLA, MEEGAHAKIULA",Uva,81.Badulla,Viyaluwa,Meegahakivula,3.Type2,provincial
21112,MAHAKELE.VIDYALAYA,"MAHAKELE, KANDAKETIYA",Uva,81.Badulla,Viyaluwa,Kandaketiya,3.Type2,provincial
21113,MALIYADDA M.V.,"MALIYADDA, BADULLA",Uva,81.Badulla,Viyaluwa,Kandaketiya,2.1C,provincial
21114,MUDAGAMUWA VIDYALAYA,"MUDAGAMUWA, KANDEKETIYA",Uva,81.Badulla,Viyaluwa,Kandaketiya,3.Type2,provincial
21115,VIYALUWA ELLANDA P.V.,"KALUGAHAKANDURA, BADULLA",Uva,81.Badulla,Viyaluwa,Meegahakivula,4.Type3,provincial
21117,KOMARIKA VIDYALAYA,MEEGAHAKIULA,Uva,81.Badulla,Viyaluwa,Meegahakivula,4.Type3,provincial
21118,BOGAHAPATHANA P.V.,"KAHAWATHTHE, BADULLA",Uva,81.Badulla,Viyaluwa,Meegahakivula,4.Type3,provincial
21119,MAHAKANDURA V.,MEEGAHAKIULA,Uva,81.Badulla,Viyaluwa,Meegahakivula,3.Type2,provincial
21120,MEEGAHAKUILA P.V.,"MEEGAHAKULA, BADULLA",Uva,81.Badulla,Viyaluwa,Meegahakivula,4.Type3,provincial
21121,WELLEWELATHANNA V.,"BADULUOYA, KANDAKETIYA",Uva,81.Badulla,Viyaluwa,Kandaketiya,3.Type2,provincial
21122,WAWATHANNA VIDYALAYA,"MALIYADDA, KANDAKETIYA",Uva,81.Badulla,Viyaluwa,Kandaketiya,3.Type2,provincial
21124,SOORIYAGOLLA V.,"PITAMARUWA,VIA PASSARA",Uva,81.Badulla,Viyaluwa,Meegahakivula,3.Type2,provincial
21126,UDAGAMA WEST M.V.,PALGAHATHANNA,Uva,81.Badulla,Passara,Passara,2.1C,provincial
21127,KANAWERALLA VIDYALAYA,MAUSSAGOLLA,Uva,81.Badulla,Passara,Passara,3.Type2,provincial
21128,KAHATARUPPA M.V.,KAHATARUPPA BADULLA,Uva,81.Badulla,Passara,Passara,2.1C,provincial
21129,BIBILEGAMA M.V.,BIBILEGAMA PASSARA,Uva,81.Badulla,Passara,Passara,2.1C,provincial
21130,MADAWELAGAMA M.V.,MADAWELAGAMA PASSARA,Uva,81.Badulla,Passara,Passara,2.1C,provincial
21131,METIGAHATHANNA M.V.,METIGAHATHANNA,Uva,81.Badulla,Passara,Passara,2.1C,provincial
21132,LUNUGALA M.M.V.,LUNIGALA,Uva,81.Badulla,Passara,Passara,2.1C,provincial
21133,ARAWAKUBURA V.,LUNUGALA,Uva,81.Badulla,Passara,Passara,3.Type2,provincial
21134,ALAKOLAGALA V.,LUNUGALA,Uva,81.Badulla,Passara,Passara,4.Type3,provincial
21135,AKIRIYA M.V.,ATAKIRIYA VIA PASSARA,Uva,81.Badulla,Passara,Passara,3.Type2,provincial
21136,ILLIPATHUTHENNA V.,"KAHATARUPPA, BADULLA",Uva,81.Badulla,Passara,Passara,3.Type2,provincial
21137,UDAKIRUWA VIDYALAYA,ARAWAKUBURA LUNUGALA,Uva,81.Badulla,Passara,Passara,3.Type2,provincial
21138,UDAGAMA VALGOLLA M.V.,VALGOLLA BADULLA,Uva,81.Badulla,Passara,Passara,3.Type2,provincial
21139,JAYABIMA PRIMARY SCHOOL,KOTTALBEDDA LUNUGALA,Uva,81.Badulla,Passara,Passara,4.Type3,provincial
21140,KOHONAWALA VIDYALAYA,MODOLSIMA,Uva,81.Badulla,Passara,Passara,4.Type3,provincial
21141,GALWELAGAMA PRIMARY SCHOOL,METIGAHATHENNA,Uva,81.Badulla,Passara,Passara,4.Type3,provincial
21142,GARADIELLA VIDYALAYA,MEDAWELAGAMA PASSARA,Uva,81.Badulla,Passara,Passara,4.Type3,provincial
21143,GONAGALA VIDYALAYA,PASSARA,Uva,81.Badulla,Passara,Passara,3.Type2,provincial
21144,JAYANTHI VIDYALAYA,GAMEWELA PASSARA,Uva,81.Badulla,Passara,Passara,3.Type2,provincial
21145,ISIPATHANA KANISHTA VIDYALAYA,THENNUGE PASSARA,Uva,81.Badulla,Passara,Passara,4.Type3,provincial
21146,THALOBOWATHTHA VIDYALAYA,"MEEDUMPITIYA, PASSARA",Uva,81.Badulla,Passara,Passara,3.Type2,provincial
21147,NAMUNUKULA VIDYALAYA,CLUB JUNCTION NAMUNUKULA,Uva,81.Badulla,Passara,Passara,3.Type2,provincial
21149,PARAMAHANKADA VIDYALAYA,PARAMAHANKADA PASSARA,Uva,81.Badulla,Passara,Passara,4.Type3,provincial
21150,PALLEKIRUWA V.,LUNUGALA,Uva,81.Badulla,Passara,Passara,3.Type2,provincial
21152,GAMUNU M.V.,PASSARA,Uva,81.Badulla,Passara,Passara,2.1C,provincial
21153,PELGAHATHENNA V.,PELGAHATHENNA.,Uva,81.Badulla,Passara,Passara,3.Type2,provincial
21154,MADUGASTHALAWA V.,PASSARA,Uva,81.Badulla,Passara,Passara,3.Type2,provincial
21155,MADUWATTE VIDYALAYA,HOPTON,Uva,81.Badulla,Passara,Passara,4.Type3,provincial
21156,MAUSSAGOLLA M.V.,MAUSSAGOLLA,Uva,81.Badulla,Passara,Passara,2.1C,provincial
21157,MILLABEDDA V.,HOPTON,Uva,81.Badulla,Passara,Passara,3.Type2,provincial
21158,MEERIYABADDA VIDYALAYA,MEERIYABADDA PASSARA,Uva,81.Badulla,Passara,Passara,3.Type2,provincial
21159,SRI DHAMMANANDA V.,YAPAMMA HOPTAN,Uva,81.Badulla,Passara,Passara,3.Type2,provincial
21160,JANATHAPURA V.,JANATHAPURA LUNUGALA,Uva,81.Badulla,Passara,Passara,3.Type2,provincial
21161,WERELLAGOLLA V.,BIBILEGAMA,Uva,81.Badulla,Passara,Passara,4.Type3,provincial
21162,WEWABEDDA VIDYALAYA,METIGAHATHANNA,Uva,81.Badulla,Passara,Passara,3.Type2,provincial
21163,WERAGODA V.,PALLEKIRUWA LUNUGALA,Uva,81.Badulla,Passara,Passara,4.Type3,provincial
21164,PUHULWATHTHA MODEL SCHOOL,PUHULWATHTH MAUSSAGOLLA,Uva,81.Badulla,Passara,Passara,3.Type2,provincial
21165,SAPURODA V.,PASSARA,Uva,81.Badulla,Passara,Passara,4.Type3,provincial
21166,MAHADOWA SINHALA V.,MADOLSIMA,Uva,81.Badulla,Passara,Passara,3.Type2,provincial
21167,KIRAWANAGODA VIDYALAYA,ARAVAKUBURA LUNUGALA,Uva,81.Badulla,Passara,Passara,4.Type3,provincial
21168,GALLULLA SINHALA VIDYALAYA,MADOLSIMA,Uva,81.Badulla,Passara,Passara,3.Type2,provincial
21169,UDAWELA CENTRAL COLLEGE,PASSARA ROAD BADULLA,Uva,81.Badulla,Badulla,Badulla,1.1AB,provincial
21170,BADULLA UVA MAHA VIDYALAYA,BADULLA,Uva,81.Badulla,Badulla,Badulla,1.1AB,provincial
21171,KENDAGOLLA (NAVODYA) M.V.,KENDAGOLLA BADULLA,Uva,81.Badulla,Badulla,Badulla,1.1AB,provincial
21175,UDAYARAJA MAHA VIDYALAYA,PUWAKGGODAMULLA BADULLA,Uva,81.Badulla,Badulla,Badulla,3.Type2,provincial
21176,AMPITIYA MAHA VIDYALAYA,KENDAGOLLA BADULLA,Uva,81.Badulla,Badulla,Badulla,2.1C,provincial
21177,MEDAPATHANA SRI RATHANAPALA VIDYALAYA,MEDAPATHANA BADULLA,Uva,81.Badulla,Badulla,Badulla,3.Type2,provincial
21178,SIRIMALGODA MAHA VIDYALAYA,SIRIMALGODA BADULLA,Uva,81.Badulla,Badulla,Badulla,2.1C,provincial
21179,LUMBINI VIDYALAYA,PINARAWA BADULLA,Uva,81.Badulla,Badulla,Badulla,4.Type3,provincial
21180,SRI RAHULA MAHA VIDYALAYA,BADULLA,Uva,81.Badulla,Badulla,Badulla,2.1C,provincial
21181,VIDYADEEPA VIDYALAYA,MALANGAMUWA WINEETHAGAMA BADULLA,Uva,81.Badulla,Badulla,Badulla,4.Type3,provincial
21182,MUTHUMALA VIDYALAYA,KAHATARUPPA BADULLA,Uva,81.Badulla,Badulla,Badulla,3.Type2,provincial
21183,VIYADIGUNA MAHA VIDYALAYA,VENEETHAGAMA BADULLA,Uva,81.Badulla,Badulla,Badulla,2.1C,provincial
21185,BADULLA VIHARAMAHADEVI BALIKA MAHA VIDYALAYA,MARTIN SILWA MW BADULLA,Uva,81.Badulla,Badulla,Badulla,1.1AB,provincial
21186,BADULLA SUJATHA MAHA VIDYALAYA,LOWER KINGS STREET BADULLA,Uva,81.Badulla,Badulla,Badulla,2.1C,provincial
21187,HAMBAWELA SRI SUMANGALA WIDYALAYA,HEGODA BADULLA,Uva,81.Badulla,Badulla,Badulla,3.Type2,provincial
21188,BADULLA SIRISUMANA MAHA VIDYALAYA,SPRINGWALY ROAD BADULLA,Uva,81.Badulla,Badulla,Badulla,2.1C,provincial
21189,HINDAGODA SRI DHAMMANANDA MAHA VIDYALAYA,"HINDAGODA, BADULLA",Uva,81.Badulla,Badulla,Badulla,2.1C,provincial
21190,NELUMGAMA VIDYALAYA,NELUMGAMA BADULLA,Uva,81.Badulla,Badulla,Badulla,3.Type2,provincial
21193,BEDDEGAMA MAHA VIDYALAYA,BEDDEGAMA SPRINGWALLY,Uva,81.Badulla,Badulla,Hali-Ela,2.1C,provincial
21194,MALITHTHA MAHA VIDYALAYA,MALITHTHA,Uva,81.Badulla,Badulla,Hali-Ela,1.1AB,provincial
21195,AMBEWELA MAHA VIDYALAYA,ETTAMPITIYA,Uva,81.Badulla,Badulla,Hali-Ela,3.Type2,provincial
21196,ANTHUDUWAWELA VIDYALAYA,ANTHUDUWAWELA HALIELA,Uva,81.Badulla,Badulla,Hali-Ela,4.Type3,provincial
21197,UDUWARA MAHA VIDYALAYA,UDUWARA HALIELA,Uva,81.Badulla,Badulla,Hali-Ela,3.Type2,provincial
21198,ALUBOGOLLA VIDYALAYA,SILPOLAGAMA BADULLA,Uva,81.Badulla,Badulla,Hali-Ela,4.Type3,provincial
21199,MORETHOTA MAHA VIDYALAYA,MORETHOTA HALIELA,Uva,81.Badulla,Badulla,Hali-Ela,3.Type2,provincial
21200,KATUGAHA SRI DARMALANKARA VIDYALAYA,KATUGAHA PATTIYAGEDARA,Uva,81.Badulla,Badulla,Hali-Ela,3.Type2,provincial
21202,KADANA SIRI SEEWALII MAHA VIDYALAYA,KADANA SPRINGVALLY,Uva,81.Badulla,Badulla,Hali-Ela,2.1C,provincial
21203,KIRINDA VIDYALAYA,KIRINDA PATTIYAGEDARA,Uva,81.Badulla,Badulla,Hali-Ela,3.Type2,provincial
21204,KURUKUDE SARIPUTHTHA MAHA VIDYALAYA,PATTIYAGEDARA,Uva,81.Badulla,Badulla,Hali-Ela,2.1C,provincial
21205,KOTTAGODA UDAGAMA VIDYALAYA,KOTTAGODA SPRINGVELLY,Uva,81.Badulla,Badulla,Hali-Ela,3.Type2,provincial
21206,GAWELA VIDYALAYA,GAWEWLA ETTAMPITIYA,Uva,81.Badulla,Badulla,Hali-Ela,3.Type2,provincial
21207,ETHTHALAGEDARA THAKSHILA MAHA VIDYALAYA,ETHTHALAGEDARA MALITHTHA,Uva,81.Badulla,Badulla,Hali-Ela,2.1C,provincial
21208,DEEGALLA VIDYALAYA,UVA DEEGALLA HALIELA,Uva,81.Badulla,Badulla,Hali-Ela,3.Type2,provincial
21209,DEHIVINNA MIHINDU VIDYALAYA,DEHIVINNA ETAMPITIYA,Uva,81.Badulla,Badulla,Hali-Ela,3.Type2,provincial
21210,PALLEWELA VIDYALAYA,KEERIYAGOLLA HALIELA,Uva,81.Badulla,Badulla,Hali-Ela,3.Type2,provincial
21211,BOGODA MAHA VIDYALAYA,JANGULLA HALIELA,Uva,81.Badulla,Badulla,Hali-Ela,2.1C,provincial
21212,BOGODA SRI SUMANGALA VIDYALAYA,LANDEWELA HALIELA,Uva,81.Badulla,Badulla,Hali-Ela,3.Type2,provincial
21213,BOGODATHALAWA MAHA VIDYALAYA,GALAUDA HALIELA,Uva,81.Badulla,Badulla,Hali-Ela,2.1C,provincial
21214,MAHAWATHTHEGAMA VIDYALAYA,MAHAWATHTHEGAMA BADULLA,Uva,81.Badulla,Badulla,Hali-Ela,2.1C,provincial
21215,MUGUNUMATHA MAHA VIDYALAYA,5TH MILE POST UDUWARA HALIELA,Uva,81.Badulla,Badulla,Hali-Ela,2.1C,provincial
21216,RILPOLA DHARMARAJA MAHA VIDYALAYA,SILPOLAGAMA BADULLA,Uva,81.Badulla,Badulla,Hali-Ela,2.1C,provincial
21217,RILPOLA MEDAGAMA MAHA VIDYALAYA,RILPOLA BADULLA,Uva,81.Badulla,Badulla,Hali-Ela,2.1C,provincial
21218,LUNUGALLA VIDYALAYA,NARANGALA HALIELA,Uva,81.Badulla,Badulla,Hali-Ela,3.Type2,provincial
21219,WAKKUMBURA VIDYALAYA,WAKKUMBURA MANDAGAMA ETTAMPITIYA,Uva,81.Badulla,Badulla,Hali-Ela,3.Type2,provincial
21221,WELIKEMULLA MAHA VIDYALAYA,WELIKEMULLA BADULLA,Uva,81.Badulla,Badulla,Hali-Ela,2.1C,provincial
21222,WEPASSAWELA SIRINIWASA MAHA VIDYALAYA,PATTIYAGEDARA,Uva,81.Badulla,Badulla,Hali-Ela,2.1C,provincial
21223,WELLAWELA PEMANANDA VIDYALAYA,WELLAWELA ETAMPITIYA,Uva,81.Badulla,Badulla,Hali-Ela,3.Type2,provincial
21224,WEWELHINNA PRAIMARY VIDYALAYA,RILPOLA BADULLA,Uva,81.Badulla,Badulla,Hali-Ela,4.Type3,provincial
21225,HETHAKMA VIDYALAYA,HETHAKMA HALIELA,Uva,81.Badulla,Badulla,Hali-Ela,3.Type2,provincial
21226,KOHOVILAKADURA VIDYALAYA,KOHOVILAKANDURA KANDEGEDARA,Uva,81.Badulla,Badulla,Hali-Ela,3.Type2,provincial
21227,PERAHETTIYA PRAIMARY VIDYALAYA,PATTIYAGEDARA MALITHTHA,Uva,81.Badulla,Badulla,Hali-Ela,4.Type3,provincial
21228,MAHATHENNA P.V.,MAHATHENNA KATUGAHA PATTIYAGEDARA,Uva,81.Badulla,Badulla,Hali-Ela,4.Type3,provincial
21231,HALIELA DENCIL KOBBEKADUWA MAHA VIDYALAYA,HALIELA,Uva,81.Badulla,Badulla,Hali-Ela,2.1C,provincial
21232,UDADOMPE VIDYALAYA,UDADOMPE HALIELA,Uva,81.Badulla,Badulla,Hali-Ela,3.Type2,provincial
21237,ETHTHALAPITIYA M.V.,"ETHTHALAPITIYA, BANDARAWELA",Uva,81.Badulla,Bandarawela,Bandarawela,4.Type3,provincial
21238,NAWELA NAMUNUKULA M.V.,"NAWELAGAMA, BALLAKETUWA",Uva,81.Badulla,Bandarawela,Ella,3.Type2,provincial
21240,HEELOYA SRI SUMANGALA M.V.,"HEELOYA, BANDARAWELA",Uva,81.Badulla,Bandarawela,Ella,2.1C,provincial
21242,BANDARAWELA SEEWALEE NAVODYA M.V.,BANDARAWELA,Uva,81.Badulla,Bandarawela,Bandarawela,2.1C,provincial
21243,AMBEGODA SANGABODHI M.V.,"AMBEGODA, BANDARAWELA",Uva,81.Badulla,Bandarawela,Bandarawela,2.1C,provincial
21244,BAMBARAGAMA M.V.,"AMBADANDEGAMA, BANDARAWELA",Uva,81.Badulla,Bandarawela,Bandarawela,3.Type2,provincial
21245,LIYANGAHAWELA M.V.,"LIYANGAHAWELA, BANDARAWELA",Uva,81.Badulla,Bandarawela,Bandarawela,2.1C,provincial
21246,OBADAELLA V.,"OBADAELLA, BANDARAWELA",Uva,81.Badulla,Bandarawela,Bandarawela,4.Type3,provincial
21247,MAHANAMA V.,"KEBILLEWELA SOUTH, BANDARAWELA",Uva,81.Badulla,Bandarawela,Bandarawela,4.Type3,provincial
21248,KITHALELLA V.,ELLA,Uva,81.Badulla,Bandarawela,Ella,3.Type2,provincial
21249,KIRIORUWA V.,BANDARAWELA,Uva,81.Badulla,Bandarawela,Bandarawela,3.Type2,provincial
21250,GAWARAWELA V.,GAWARAWELA DEMODARA,Uva,81.Badulla,Bandarawela,Ella,3.Type2,provincial
21251,DIKULPOTHA M.V.,"BIDUNUWEWA, BANDARAWELA",Uva,81.Badulla,Bandarawela,Bandarawela,4.Type3,provincial
21252,DOOLGOLLA ASHOKA V.,"DOOLGOLLA, BANDARAWELA",Uva,81.Badulla,Bandarawela,Bandarawela,3.Type2,provincial
21253,WALAGAMBA V.,BANDARAWELA,Uva,81.Badulla,Bandarawela,Ella,3.Type2,provincial
21254,BANDARAWELA DHARMAPALA SECONDARI M.V.,BANDARAWELA,Uva,81.Badulla,Bandarawela,Bandarawela,1.1AB,provincial
21255,BANDARAWELA DARMASHOKA M.M.V.,"KINIGAMA, BANDARAWELA",Uva,81.Badulla,Bandarawela,Bandarawela,1.1AB,provincial
21256,SRI SUGATHA M.V.,BALLAKETUWA,Uva,81.Badulla,Bandarawela,Ella,1.1AB,provincial
21257,MAKULELLA V.,"MAKULELLA, BANDARAWELA",Uva,81.Badulla,Bandarawela,Bandarawela,3.Type2,provincial
21258,MATHETILLA V.,"MATHETILLA, MIRAHAWATHTHA, BANDARAWELA",Uva,81.Badulla,Bandarawela,Bandarawela,3.Type2,provincial
21259,HELA PUPULA V.,"HELAPUPULA, ELLA",Uva,81.Badulla,Bandarawela,Ella,4.Type3,provincial
21260,WATAGAMUWA V.,"ATHTHALAPITIYA, BANDARAWELA",Uva,81.Badulla,Bandarawela,Bandarawela,4.Type3,provincial
21261,ILUKPELESSA V.,"ILUKPELESSA, BALLAKETUWA",Uva,81.Badulla,Bandarawela,Ella,4.Type3,provincial
21262,ELLA M.V.,"PASSARA ROAD, ELLA",Uva,81.Badulla,Bandarawela,Ella,2.1C,provincial
21263,KANDE ARAWA RAHULA V.,"KANDEARAWA, BANDARAWELA",Uva,81.Badulla,Bandarawela,Bandarawela,4.Type3,provincial
21264,KARADAGOLLA V.,"UVA KARADAGOLLA, ELLA",Uva,81.Badulla,Bandarawela,Ella,3.Type2,provincial
21265,KARAGAHAWELA SRI PREMANANDA V.,"KOLATHENNA, BANDARAWELA",Uva,81.Badulla,Bandarawela,Bandarawela,3.Type2,provincial
21266,KONTHAHELA V.,"MATHETILLA, BANDARAWELA",Uva,81.Badulla,Bandarawela,Bandarawela,3.Type2,provincial
21267,GOTUWALA V.,GOTUWALA - ELLA,Uva,81.Badulla,Bandarawela,Ella,3.Type2,provincial
21268,GOUSSA VIDYALAYA,GOUSSA - ELLA,Uva,81.Badulla,Bandarawela,Ella,4.Type3,provincial
21269,DODAMGOLLA SRI CHAKKUPALA V.,BALLAKETUWA - ELLA,Uva,81.Badulla,Bandarawela,Ella,4.Type3,provincial
21271,PIYARAPANDOWA V.,"PIYARAPANDOWA, HELAPUPULA",Uva,81.Badulla,Bandarawela,Ella,4.Type3,provincial
21272,YAHALEWELA V.,ELLA,Uva,81.Badulla,Bandarawela,Ella,3.Type2,provincial
21273,WALASBEDDA V.,WALASBEDDA - DEMODARA,Uva,81.Badulla,Bandarawela,Ella,3.Type2,provincial
21275,POONAGALA SINHALA V.,"POONAGALA, BANDARAWELA",Uva,81.Badulla,Bandarawela,Haldummulla,3.Type2,provincial
21278,KALUPAHANA M.V.,UVATHENNA,Uva,81.Badulla,Bandarawela,Haldummulla,2.1C,provincial
21281,SRI DAMMANANDA.M.V.,"WELIMADA ROAD, HAPUTHALE",Uva,81.Badulla,Bandarawela,Haputale,2.1C,provincial
21282,HORADOROWWA SRI JINARATHANA V.,"HORADOROWWA, HAPUTHALE",Uva,81.Badulla,Bandarawela,Haputale,3.Type2,provincial
21283,ELLEGAMA M.V.,"ELLEGAMA, DIYATHALAWA",Uva,81.Badulla,Bandarawela,Haputale,2.1C,provincial
21284,NIKAPOTHA M.V.,"WELLAWAYA ROAD, NIKAPOTHA",Uva,81.Badulla,Bandarawela,Haldummulla,2.1C,provincial
21285,SORAGUNE M.V.,"SORAGUNE, HALDUMMULLA",Uva,81.Badulla,Bandarawela,Haldummulla,2.1C,provincial
21287,ALUTHWELA SOUTH VIDYALAYA,"ALUTHWELA SOUTH, DIYATHALAWA.",Uva,81.Badulla,Bandarawela,Haputale,3.Type2,provincial
21288,KADURUGAMUWA MIHINDU V.,DIYATHALAWA,Uva,81.Badulla,Bandarawela,Haputale,3.Type2,provincial
21289,KAHATHTHEWELA RAHULA V.,"KAHATHTHEWELA, BANDARAWELA.",Uva,81.Badulla,Bandarawela,Haputale,4.Type3,provincial
21290,KOSGAMA VIDYALAYA,"HALPE, VIA BALANGODA",Uva,81.Badulla,Bandarawela,Haldummulla,4.Type3,provincial
21292,MALADOLA V.,"MALADOLA, HALDUMMULLA",Uva,81.Badulla,Bandarawela,Haldummulla,4.Type3,provincial
21293,MORAKETIYA V.,"MORAKETIYA, AKKARA SEEYA",Uva,81.Badulla,Bandarawela,Haldummulla,3.Type2,provincial
21294,YAHALABADDA V.,"YAHLABAEDDA, HAPUTHALE.",Uva,81.Badulla,Bandarawela,Haputale,3.Type2,provincial
21296,LEMASTHOTA V.,"LEMASTHOTA, NIKAPOTHA",Uva,81.Badulla,Bandarawela,Haldummulla,4.Type3,provincial
21297,HEEWELKANDURA M.V.,UVA MAWELAGAMA,Uva,81.Badulla,Bandarawela,Haldummulla,2.1C,provincial
21298,WELLAWAYA GAMPAHA V.,UVA MAWELAGAMA,Uva,81.Badulla,Bandarawela,Haldummulla,3.Type2,provincial
21299,WEERAKOONGAMA V.,"WEERAKOONGAMA, KALUPAHANA",Uva,81.Badulla,Bandarawela,Haldummulla,3.Type2,provincial
21300,HALDUMMULLA V.,HALDUMMULLA,Uva,81.Badulla,Bandarawela,Haldummulla,4.Type3,provincial
21301,HARANKAHAWA V.,HALDUMMULLA,Uva,81.Badulla,Bandarawela,Haldummulla,3.Type2,provincial
21302,DIYATALAWA M.M.V.,DIYATHALAWA,Uva,81.Badulla,Bandarawela,Haputale,1.1AB,provincial
21303,KIRAWANAGAMA M.V.,HALDUMMULLA,Uva,81.Badulla,Bandarawela,Haldummulla,2.1C,provincial
21304,KOLONGASTHENNA V.,UVA MAWELAGAMA,Uva,81.Badulla,Bandarawela,Haldummulla,3.Type2,provincial
21308,WELANHINNA V.,"WELANHINNA,HAPUTHALE",Uva,81.Badulla,Bandarawela,Haputale,3.Type2,provincial
21309,AMILAGAMA V.,"SORAGUNE, HALDUMMULLA",Uva,81.Badulla,Bandarawela,Haldummulla,4.Type3,provincial
21310,ILUKPELESSA V.,"KALTHOTA, BALANGODA",Uva,81.Badulla,Bandarawela,Haldummulla,4.Type3,provincial
21312,KEPPETIPOLA MAHA VIDYALAYA,KEPPETIPOLA,Uva,81.Badulla,Welimada,Welimada,1.1AB,provincial
21313,SRI DEWANANDA MADYA MAHA VIDYALAYA,MIRAHAWATHTHA,Uva,81.Badulla,Welimada,Welimada,1.1AB,provincial
21314,NADUNGAMUWA MAHA VIDYALAYA,"NADUNGAMUWA, GURUTHALAWA",Uva,81.Badulla,Welimada,Welimada,3.Type2,provincial
21316,KALABULULANDA VIDYALAYA,KALABULULANDA,Uva,81.Badulla,Welimada,Welimada,3.Type2,provincial
21317,SRI RATHANAJOTHI MAHA VIDYALAYA,"GAL EDANDA, GURUTHALAWA",Uva,81.Badulla,Welimada,Welimada,3.Type2,provincial
21318,SRI PUNGNASAARA MAHA VIDYALAYA,HEWANAKUMBURA,Uva,81.Badulla,Welimada,Welimada,3.Type2,provincial
21319,RATHKARAUWA MAHA VIDYALAYA,RATHKARAUWA,Uva,81.Badulla,Welimada,Welimada,2.1C,provincial
21320,ELLATHOTA VIDYALAYA,IDALGASHINNA VIA HAPUTHALE,Uva,81.Badulla,Welimada,Welimada,4.Type3,provincial
21321,SRI PRAGNASENA MAHA VIDYALAYA,NUWARA ELIYA ROAD BORAGAS,Uva,81.Badulla,Welimada,Welimada,2.1C,provincial
21322,BORALANDA DHARMAPALA VIDYALAYA,BORALANDA,Uva,81.Badulla,Welimada,Welimada,2.1C,provincial
21323,BOGAHAKUMBURA MAHA VIDYALAYA,BOGAHAKUMBURA,Uva,81.Badulla,Welimada,Welimada,2.1C,provincial
21324,DAMBAVINNA SRI SARANANKARA MAHA VIDYALAYA,"DAMNAVINNA, WELIMADA",Uva,81.Badulla,Welimada,Welimada,2.1C,provincial
21325,DIKKAPITIYA VIDYALAYA,"DIKKAPITIYA, WELIMADA",Uva,81.Badulla,Welimada,Welimada,3.Type2,provincial
21326,ERABADDA VIDYALAYA,KEPPETIPOLA,Uva,81.Badulla,Welimada,Welimada,3.Type2,provincial
21327,GAMBEDDA VIDYALAYA,RATHKARAWWA,Uva,81.Badulla,Welimada,Welimada,3.Type2,provincial
21328,GIRAMBE SRI KHEMANANDA MAHA VIDYALAYA,NUGATHALAWA,Uva,81.Badulla,Welimada,Welimada,2.1C,provincial
21329,HEENNARANGOLLA MAHA VIDYALAYA,"HEENNARANGOLLA, BORALANDA",Uva,81.Badulla,Welimada,Welimada,3.Type2,provincial
