census_no,school_name,school_address,province,district,zone,education_division,school_type,category
8056,ULAHITIYAWA K.V.,"ULAHITIYAWA, MIDDENIYA",Southern,33.Hambantota,Walasmulla,Katuwana,3.Type2,provincial
8057,HORAVINNA M.V.,HORAWINNA KATUWANA,Southern,33.Hambantota,Walasmulla,Katuwana,3.Type2,provincial
8058,SIYARAPITIYA M.V.,SIYARAPITIYA KAATUWANA,Southern,33.Hambantota,Walasmulla,Katuwana,2.1C,provincial
8059,LABUHENGODA K.V.,MIDDENIYA,Southern,33.Hambantota,Walasmulla,Katuwana,3.Type2,provincial
8060,AL-AMEER MUSLIM VIDYALAYA,YAKGASMULLA WEERAKATIYA,Southern,33.Hambantota,Walasmulla,Walasmulla,2.1C,provincial
8062,UDUKIRIWILA P.V.,"UDUKIRIWILA,WEERAKETIYA",Southern,33.Hambantota,Walasmulla,Walasmulla,4.Type3,provincial
8063,GALHITIYA P.V.,GALHITIYA WALASMULLA,Southern,33.Hambantota,Walasmulla,Walasmulla,4.Type3,provincial
8064,WEERAKETIYA P.V.,WEERAKETIYA,Southern,33.Hambantota,Walasmulla,Walasmulla,4.Type3,provincial
8065,ABAKOLAWEWA K.V.,MADAMULANA,Southern,33.Hambantota,Walasmulla,Walasmulla,3.Type2,provincial
8066,RALUWA P.V.,RALUWA MADAMULANA,Southern,33.Hambantota,Walasmulla,Walasmulla,4.Type3,provincial
8067,GALPOTHTHAYAYA PRIMARY SCHOOL,JULAMPITIYA,Southern,33.Hambantota,Walasmulla,Walasmulla,4.Type3,provincial
8068,KUDABIBULA P.V.,JULAMPITIYA,Southern,33.Hambantota,Walasmulla,Walasmulla,4.Type3,provincial
8069,MIDDENIYA P.V.,"PANAMURA RD, MIDDENIYA",Southern,33.Hambantota,Walasmulla,Katuwana,4.Type3,provincial
8070,KANDMADITHTHA P.V.,MEDAGAMA MADAMULANA,Southern,33.Hambantota,Walasmulla,Walasmulla,4.Type3,provincial
8071,GANGULANDENIYA RATHANAJOTHI P.V.,"GANGULANDENIYA, KATUWANA",Southern,33.Hambantota,Walasmulla,Katuwana,4.Type3,provincial
8072,WELIPITIYA P.V.,"WELIPITIYA,MIDDENIYA.",Southern,33.Hambantota,Walasmulla,Katuwana,4.Type3,provincial
8075,KADURUPOKUNA SRI PIYADASSI M.V.,KADURUPOKUNA TANGALLE,Southern,33.Hambantota,Tangalle,Tangalle,2.1C,provincial
8076,NETOLPITIYA GEMUNU MAHA VIDYALAYA,NETOLPITIYA TANGALLE,Southern,33.Hambantota,Tangalle,Tangalle,2.1C,provincial
8077,KOTAWAYA M.V.,"KOTAWAYA,HAKURUWELA",Southern,33.Hambantota,Tangalle,Angunakolapelessa,2.1C,provincial
8078,UNAKURUWA K.V.,"UNAKURUWA, TANGALLE",Southern,33.Hambantota,Tangalle,Tangalle,3.Type2,provincial
8079,TANGALLE RAHULA M.V.,"THISSA RD, TANGALLE",Southern,33.Hambantota,Tangalle,Tangalle,2.1C,provincial
8080,REKAWA JUNIOR SCHOOL,REKAWA NETOLPITIYA,Southern,33.Hambantota,Tangalle,Tangalle,3.Type2,provincial
8081,PALATHUDUWA K.V.,PALATHUDUWA TANGALLE,Southern,33.Hambantota,Tangalle,Tangalle,3.Type2,provincial
8082,GODAWANAGODA K.V.,GODAWANAGODA TANGALLE,Southern,33.Hambantota,Tangalle,Tangalle,3.Type2,provincial
8083,THALUNNA M.V.,RANNA,Southern,33.Hambantota,Tangalle,Tangalle,2.1C,provincial
8084,HAKURUWELA KANITU VIDYALAYA,HAKURUWELA.,Southern,33.Hambantota,Tangalle,Angunakolapelessa,3.Type2,provincial
8085,UDAYALA M.V.,HAKURUWELA.,Southern,33.Hambantota,Tangalle,Angunakolapelessa,1.1AB,provincial
8086,WAKAMULLA K.V.,HAKURUWELA.,Southern,33.Hambantota,Tangalle,Angunakolapelessa,3.Type2,provincial
8087,ATHTHANAYALA M.V.,"ATHTHANAYALA,MEDAMULANA.",Southern,33.Hambantota,Tangalle,Angunakolapelessa,2.1C,provincial
8088,PATTIYAPOLA K.V.,"PATTIYAPOLA, NETOLPITIYA",Southern,33.Hambantota,Tangalle,Tangalle,3.Type2,provincial
8089,TANGALLE MUSLIM VIDYALAYA,"MATARA RD, TANGALLE",Southern,33.Hambantota,Tangalle,Tangalle,3.Type2,provincial
8090,KADURUPOKUNA RAJAPAKSHA PRIMAY SCHOOL,KADURUPOKUNA WEST TANGALLE,Southern,33.Hambantota,Tangalle,Tangalle,4.Type3,provincial
8091,POLOMMARUWA MODEL SCHOOL,TANGALLE,Southern,33.Hambantota,Tangalle,Tangalle,3.Type2,provincial
8092,DEEPANKARA SAUBHAGYA P.V.,"THISSA RD, TANGALLE",Southern,33.Hambantota,Tangalle,Tangalle,4.Type3,provincial
8093,MARAKOLLIYA K.V.,"THISSA RD, TANGALLE",Southern,33.Hambantota,Tangalle,Tangalle,3.Type2,provincial
8094,KADURUPOKUNA PRIMARY SCHOOL,"KADURUPOKUNA, TANGALLE",Southern,33.Hambantota,Tangalle,Tangalle,4.Type3,provincial
8095,TANGALLE MODEL PRIMARY SCHOOL,"KADURUPOKUNA RD, TANGALLE",Southern,33.Hambantota,Tangalle,Tangalle,4.Type3,provincial
8096,KAHADAWA P.V.,"KAHADAWA, RANNA",Southern,33.Hambantota,Tangalle,Tangalle,4.Type3,provincial
8099,WIGAMUVA P.V.,WIGAMUVA RANNA,Southern,33.Hambantota,Tangalle,Tangalle,4.Type3,provincial
8100,KADIRAGODA RRIMARI SCHOOL,KADIRAGODA RANNA,Southern,33.Hambantota,Tangalle,Tangalle,4.Type3,provincial
8104,GAJANAYAKAGAMA K.V.,"GAJANAYAKAGAMA,HAKURUWELA",Southern,33.Hambantota,Tangalle,Angunakolapelessa,3.Type2,provincial
8105,TANGALLE PRIMARY SCHOOL,TANGALLE,Southern,33.Hambantota,Tangalle,Tangalle,4.Type3,provincial
8107,ROHANA RAJA VIDYALAYA,RANNA,Southern,33.Hambantota,Tangalle,Tangalle,1.1AB,provincial
8108,MAMADALA MAHA VIDYALAYA,"MAMADALA, AMBALANTOTA",Southern,33.Hambantota,Hambantota,Ambalantota,2.1C,provincial
8109,THALAWA M.V.,KARIYAMADITHTHA.,Southern,33.Hambantota,Tangalle,Angunakolapelessa,1.1AB,provincial
8110,DABARELLA M.V.,"DABAREKLLA, KARIYAMADITHTHA",Southern,33.Hambantota,Tangalle,Angunakolapelessa,2.1C,provincial
8111,AMBALANTOTA MAHA VIDYALAYA,"MALPETTAWA, AMBALANTOTA",Southern,33.Hambantota,Hambantota,Ambalantota,2.1C,provincial
8113,RATHMALWALA LAMA MITHURU P.V.,RATHMALWALA,Southern,33.Hambantota,Tangalle,Angunakolapelessa,4.Type3,provincial
8114,USWEWA K.V.,"USWEWA,TANGALLE.",Southern,33.Hambantota,Tangalle,Angunakolapelessa,3.Type2,provincial
8115,BATAATHA SOUTH KANISHTA VIDYALAYA,BATAATHA SOUTH HUNGAMA,Southern,33.Hambantota,Hambantota,Ambalantota,3.Type2,provincial
8116,DUTUGAMUNU MAHA VIDYALAYA,"LUNAMA,AMBALANTOTA",Southern,33.Hambantota,Hambantota,Ambalantota,2.1C,provincial
8117,WELIPATANVILA MAHA VIDYALAYA,"NONAGAMA,LUNAMA,AMBALANTOTA",Southern,33.Hambantota,Hambantota,Ambalantota,2.1C,provincial
8118,WALWEWATHTHA MAHA VIDYALAYA,"WALAWEWATHTHA,MAMADALA",Southern,33.Hambantota,Hambantota,Ambalantota,3.Type2,provincial
8119,BAMINYANWILA KANISHTA VIDYALAYA,"BEMINIYANWILA ,MAMADALA",Southern,33.Hambantota,Hambantota,Ambalantota,3.Type2,provincial
8120,KIULA KANISHTA VIDYALAYA,"KIULA,HUNGAMA",Southern,33.Hambantota,Hambantota,Ambalantota,3.Type2,provincial
8121,DENIYA PINGAMA K.V.,"DENIYA,HUNGAMA",Southern,33.Hambantota,Hambantota,Ambalantota,3.Type2,provincial
8122,MULANA MAHA VIDYALAYA,"MULANA, HUGAMA",Southern,33.Hambantota,Hambantota,Ambalantota,2.1C,provincial
8123,ETHBATUWA JUNIOR SCHOOL,"ETHBATUWA,HUNGAMA",Southern,33.Hambantota,Hambantota,Ambalantota,3.Type2,provincial
8124,HADAWINNA P.S.,"HADAWINNA,MAMADALA",Southern,33.Hambantota,Hambantota,Ambalantota,4.Type3,provincial
8125,JANDURA K.V.,ANGUNUKOLAPELESSA.,Southern,33.Hambantota,Tangalle,Angunakolapelessa,3.Type2,provincial
8126,GURUWALA K.V.,ANGUNUKOLAPELESSA.,Southern,33.Hambantota,Tangalle,Angunakolapelessa,3.Type2,provincial
8127,BINKAMA MAHA VIDYALAYA,"BINKAMA, ANGUNAKOLAPELESSA",Southern,33.Hambantota,Tangalle,Angunakolapelessa,2.1C,provincial
8128,"DHARMAPALA M.V., WETIYA","WETIYA, BARAWAKUMBUKA.",Southern,33.Hambantota,Hambantota,Ambalantota,1.1AB,provincial
8129,ABEYSEKARAGAMA M.V.,BARAWAKUMBUKA,Southern,33.Hambantota,Tangalle,Angunakolapelessa,2.1C,provincial
8130,DEBOKKAWA MAHA VIDYALAYA,"DEBOKKAWA,KARIYAMADITHTHA",Southern,33.Hambantota,Tangalle,Angunakolapelessa,2.1C,provincial
8131,PAHALAGAMA K.V.,"USWEWA, TANGALLE.",Southern,33.Hambantota,Tangalle,Angunakolapelessa,3.Type2,provincial
8132,GURUGODELLA WEERASHINGHA K.V.,"USWEWA,TANGALLE",Southern,33.Hambantota,Tangalle,Angunakolapelessa,3.Type2,provincial
8133,KAHADAMODARA K.V.,KAHADAMODARA RANNA,Southern,33.Hambantota,Tangalle,Tangalle,3.Type2,provincial
8134,KENDAKETIYA K.V.,"RATHMALWALA,TANGALLE.",Southern,33.Hambantota,Tangalle,Angunakolapelessa,4.Type3,provincial
8135,RANNA WADIYAGODA K.V.,WADIYAGODA RANNA,Southern,33.Hambantota,Tangalle,Tangalle,3.Type2,provincial
8136,KANUKATIYA K.V.,"KANUKATIYA, HUNGAMA",Southern,33.Hambantota,Hambantota,Ambalantota,3.Type2,provincial
8138,BATAATHA NORTH P.S.,"BATAATHA,HUNGAMA.",Southern,33.Hambantota,Hambantota,Ambalantota,4.Type3,provincial
8139,MAHAWELA P.V.,"MAHAWEA, ANGUNUKOLAPALESSA.",Southern,33.Hambantota,Hambantota,Ambalantota,4.Type3,provincial
8140,WEERODAGAMA P.S.,"THALAWA,KARIYAMADITHTHA.",Southern,33.Hambantota,Tangalle,Angunakolapelessa,4.Type3,provincial
8141,ROTAWALA K.V.,"ROTAWALA,AMBALANTOTA",Southern,33.Hambantota,Hambantota,Ambalantota,3.Type2,provincial
8142,KARIYAMADITHTHA WEERASINGHA P.V.,KARIYAMADITHTHA,Southern,33.Hambantota,Tangalle,Angunakolapelessa,4.Type3,provincial
8143,MURAWASIHENA M.V.,"MURAWASEHENA, BARAWAKUBUKA",Southern,33.Hambantota,Hambantota,Ambalantota,2.1C,provincial
8145,BELIATTA MAHA VIDYALAYA,BELIATTA,Southern,33.Hambantota,Tangalle,Beliatta,1.1AB,provincial
8146,AMBALA MAHA VIDYALAYA,"AMBALA,BELIATTA",Southern,33.Hambantota,Tangalle,Beliatta,2.1C,provincial
8147,PALAPOTHA MAHA VIDYALAYA,"PALAPOTHA,BELIATTA",Southern,33.Hambantota,Tangalle,Beliatta,2.1C,provincial
8148,KUDAHEELLA MAHA VIDYALAYA,"KUDAHEELLA,BELIATTA",Southern,33.Hambantota,Tangalle,Beliatta,2.1C,provincial
8149,GALAGAMA MAHA VIDYALAYA,"GALAGAMA,NAKULUGAMUWA",Southern,33.Hambantota,Tangalle,Beliatta,2.1C,provincial
8150,KUDAWELLA JAYAWIKRAMA K.V.,KUDAWELL NAKULUGAMUWA,Southern,33.Hambantota,Tangalle,Tangalle,3.Type2,provincial
8151,NAKULUGAMUWA GAMINI M.V.,NAKULUGAMUWA.,Southern,33.Hambantota,Tangalle,Tangalle,1.1AB,provincial
8152,VITHARANDENIYA MAHA VIDYALAYA,VITHARANDENIYA,Southern,33.Hambantota,Tangalle,Tangalle,2.1C,provincial
8153,GETAMANNA SOUTH MAHA VIDYALAYA,GETAMANNA SOUTH,Southern,33.Hambantota,Tangalle,Beliatta,2.1C,provincial
8155,ARANWELA M.V.,"ARANWELA,BELIATTA",Southern,33.Hambantota,Tangalle,Beliatta,2.1C,provincial
8156,KAMBUSSAWALA MAHA VIDYALAYA,"KAMBUSSAWALA, BELIATTA",Southern,33.Hambantota,Tangalle,Beliatta,2.1C,provincial
8158,MORAKATIARA K.V.,"MORAKATIARA, NAKULUGAMUWA",Southern,33.Hambantota,Tangalle,Tangalle,3.Type2,provincial
8159,DEDDUWAWELA KANISHTA VIDYALAYA,"DEDDUWAWELA, NAKULUGAMUWA",Southern,33.Hambantota,Tangalle,Beliatta,3.Type2,provincial
8160,RAMBUKKETIYA K.V.,NAKULUGAMUWA,Southern,33.Hambantota,Tangalle,Beliatta,3.Type2,provincial
8161,OVILANA KANISHTA VIDYALAYA,"OVILANA, BELIATTA",Southern,33.Hambantota,Tangalle,Beliatta,3.Type2,provincial
8162,MEEGAHAWELA KANISHTA VIDYALAYA,"MEEGAHAWELA,BELIATTA",Southern,33.Hambantota,Tangalle,Beliatta,3.Type2,provincial
8163,MAHAHEELLA SOUTH ESHWARA KANISHTA VIDYALAYA,"MAHAHEELLA, BELIATTA",Southern,33.Hambantota,Tangalle,Beliatta,3.Type2,provincial
8164,MAHAHEELLA P.V.,"MAHAHEELLA, BELIATTA",Southern,33.Hambantota,Tangalle,Beliatta,4.Type3,provincial
8166,SITINAMALUWA KANISTA VIDYALAYA,"SITINAMALUWA, BELIATTA",Southern,33.Hambantota,Tangalle,Beliatta,3.Type2,provincial
8167,ILUKMULLA K.V.,"NALAGAMA RD, TANGALLE",Southern,33.Hambantota,Tangalle,Tangalle,3.Type2,provincial
8168,GETAMANNA NORTH K.V.,GETAMANNA,Southern,33.Hambantota,Tangalle,Beliatta,3.Type2,provincial
8169,AMBAGASDENIYA PRIMARY SCHOOL,"AMBAGASDENIYA, GETAMANNA",Southern,33.Hambantota,Tangalle,Beliatta,4.Type3,provincial
8170,MIRISWATTA MUTHUMALA K.V.,"MIRISWATTA,BELIATTA",Southern,33.Hambantota,Tangalle,Beliatta,3.Type2,provincial
8171,HEENDELIYA KANISTA VIDYALAYA,"GALAGAMA,NAKULUGAMUWA",Southern,33.Hambantota,Tangalle,Beliatta,3.Type2,provincial
8172,PANGNANANDA PRIMARY SCHOOL,BELIATTA,Southern,33.Hambantota,Tangalle,Beliatta,4.Type3,provincial
8173,RAJAPAKSHA SAMOOPAKARA GAMMANA K.V.,SUDARSHANAGAMA. WITHARANDENIYA,Southern,33.Hambantota,Tangalle,Tangalle,3.Type2,provincial
8174,NAKULUGAMUWA PRIMARY SCHOOL,NAKULUGAMUWA,Southern,33.Hambantota,Tangalle,Tangalle,4.Type3,provincial
8175,SEENIMODARA.K.V.,"SEENIMODARA, NAKULUGAMUWA",Southern,33.Hambantota,Tangalle,Tangalle,3.Type2,provincial
8176,GALAGAMA PRIMARY SCHOOL,"GALAGAMA,NAKULUGAMUWA",Southern,33.Hambantota,Tangalle,Beliatta,4.Type3,provincial
8177,PALAPOTHA PRIMARY SCHOOL,"PALAPOTHA,BELIATTA",Southern,33.Hambantota,Tangalle,Beliatta,4.Type3,provincial
8179,AMBALA PRIMARY SCHOOL,"AMBALA,BELIATTA",Southern,33.Hambantota,Tangalle,Beliatta,4.Type3,provincial
8180,NAYAKAWATHTHA RAJAPAKSHA KANISHTA VIDYALAYA,"NAYAKAWATHTHA,GETAMANNA",Southern,33.Hambantota,Tangalle,Beliatta,3.Type2,provincial
8183,GETAMANNA SARANAPALA PRIMARY SCHOOL,"GATAMANNA,BELIATTA",Southern,33.Hambantota,Tangalle,Beliatta,4.Type3,provincial
8186,NIHILUWA MAHA VIDYALAYA,"NIHILUWA,BELIATTA",Southern,33.Hambantota,Tangalle,Beliatta,2.1C,provincial
8187,KAHAWATHTHA MAHA VIDYALAYA,"KAHAWATHTHA,BELIATTA",Southern,33.Hambantota,Tangalle,Beliatta,2.1C,provincial
8188,PALLATHTHARA MAHA VIDYALAYA,"PALLATHTHARA,MODARAWANA",Southern,33.Hambantota,Tangalle,Beliatta,2.1C,provincial
8189,IHALA BELIGALLA MAHA VIDYALAYA,"IHALA BELIGALLA,BELIATTA",Southern,33.Hambantota,Tangalle,Beliatta,2.1C,provincial
8190,MODARAWANA MAHA VIDYALAYA,MODARAWANA,Southern,33.Hambantota,Walasmulla,Walasmulla,1.1AB,provincial
8191,KANUMULDENIYA NAVODYA SCHOOL,WALASMULLA,Southern,33.Hambantota,Walasmulla,Walasmulla,1.1AB,provincial
8192,GODAWELA K.V.,"GODAWELA,NIHILUWA",Southern,33.Hambantota,Tangalle,Beliatta,3.Type2,provincial
8195,DAMMULLA MODEL P.V.,"DAMMULLA, BELIATTA",Southern,33.Hambantota,Tangalle,Beliatta,4.Type3,provincial
8196,ANGULMADUWA K.V.,"ANGULMADUWA,BELIATTA",Southern,33.Hambantota,Tangalle,Beliatta,3.Type2,provincial
8197,NALAGAMA SINHALA K.V.,NALAGAMA VITHARANDENIYA,Southern,33.Hambantota,Tangalle,Tangalle,3.Type2,provincial
8198,THENAGAMA P.V.,THENAGAMA VITHARANDRNIYA,Southern,33.Hambantota,Tangalle,Tangalle,4.Type3,provincial
8200,THARAPERIYA KANISTA VIDYALAYA,"YATIGALA, BELIATTA",Southern,33.Hambantota,Tangalle,Beliatta,3.Type2,provincial
8203,WADIYA SILVA K.V.,"WADIYA,VITHARANDENIYA",Southern,33.Hambantota,Walasmulla,Walasmulla,3.Type2,provincial
8205,BADIGAMA K.V.,VITHARANDENIYA WEERAKETIYA,Southern,33.Hambantota,Walasmulla,Walasmulla,3.Type2,provincial
8206,WAWWA PRIMARY SCHOOL,"WAWWA,MODARAWANA",Southern,33.Hambantota,Walasmulla,Walasmulla,4.Type3,provincial
8207,MORAKANDEGODA SRI DHAMMADASSI PRIMARY SCHOOL,"MORAKANDEGODA, WALASMULLA",Southern,33.Hambantota,Walasmulla,Walasmulla,4.Type3,provincial
8208,THALAHAGAMWADUWA SRI REWATHA PRIMARY SCHOOL,"KADIGAMUWA, WALASMULLA",Southern,33.Hambantota,Walasmulla,Walasmulla,4.Type3,provincial
8209,KANUMULDENIYA SOUTH K.V.,MEE- ELLA,Southern,33.Hambantota,Walasmulla,Walasmulla,3.Type2,provincial
8210,KANDEBADDA K.V.,MEE-ALLA,Southern,33.Hambantota,Walasmulla,Walasmulla,3.Type2,provincial
8211,NATUWALA P.V.,"NAThUWALA, WALASMULLA",Southern,33.Hambantota,Walasmulla,Walasmulla,4.Type3,provincial
8212,RAJAPURAGODA K.V.,WALASMULLA,Southern,33.Hambantota,Walasmulla,Walasmulla,3.Type2,provincial
8213,UDADENIYA K.V.,WALASMULLA,Southern,33.Hambantota,Walasmulla,Walasmulla,3.Type2,provincial
8214,OLUARA BANDARANAYAKE K.V.,OLUARA WALASMULLA,Southern,33.Hambantota,Walasmulla,Walasmulla,3.Type2,provincial
8216,NIHILUWA PRIMARY SCHOOL,"NIHILUWA,BELIATTA",Southern,33.Hambantota,Tangalle,Beliatta,4.Type3,provincial
8217,PALLATHTHARA PRIMARY SCHOOL,"PALLATHTHARA, MODARAWANA",Southern,33.Hambantota,Tangalle,Beliatta,4.Type3,provincial
8218,IHALA BELIGALLA NEW MODEL PRIMARY SCHOOL,"IHALA BELIGALLA, BELIATTA",Southern,33.Hambantota,Tangalle,Beliatta,4.Type3,provincial
8219,THIRAWALA JUNIOR SCHOOL,THIRAWALA WITHARANDENIYA,Southern,33.Hambantota,Walasmulla,Walasmulla,4.Type3,provincial
8222,MALIGATHANNA PRIMARY SCHOOL,"YATIGALA, BELIATTA",Southern,33.Hambantota,Tangalle,Beliatta,4.Type3,provincial
8225,PATTIYAWELA PRIMARY SCHOOL,"NIHILUWA, BELIATTA",Southern,33.Hambantota,Tangalle,Beliatta,4.Type3,provincial
8226,NALAGAMA MUSLIM V.,TANGALLE,Southern,33.Hambantota,Tangalle,Tangalle,3.Type2,provincial
8227,MAGAMA M.V.,"MAGAMA, THISSAMAHARAMA",Southern,33.Hambantota,Hambantota,Thissamaharama,2.1C,provincial
8228,YODAKANDIYA SRI DEWANANDA MAHA VIDYALAYA,"YODAKANDIYA, THISSAMAHARAMA",Southern,33.Hambantota,Hambantota,Thissamaharama,2.1C,provincial
8230,BUNDALA K.V.,"BOONDALA, HAMBANTOTA",Southern,33.Hambantota,Hambantota,Hambantota,3.Type2,provincial
8231,PUSTHOLAMULLA KANITU VIDYALAYA,"SOUTH RANAKELIYA, THISSAMAHARAMA",Southern,33.Hambantota,Hambantota,Thissamaharama,3.Type2,provincial
8232,THISSAMAHARAMA MAHASENPURA M.V.,"MAHASENPURA, THISSAMAHARAMA",Southern,33.Hambantota,Hambantota,Thissamaharama,2.1C,provincial
8233,KAWANTHISSAPURA MAHA VIDYALAYA,"KAWANTHISSAPURA, THISSAMAHARAMA",Southern,33.Hambantota,Hambantota,Thissamaharama,2.1C,provincial
8234,OYAGAWA RANAWARANAWA K.V.,"RANAWARANAWA, LUNUGAMWEHERA",Southern,33.Hambantota,Hambantota,Lunugamvehera,3.Type2,provincial
8235,UDAMATHTHALA JUNIOR SCHOOL,"UDAMATHTHALA, THISSAMAHARAMAYA",Southern,33.Hambantota,Hambantota,Lunugamvehera,3.Type2,provincial
8236,SRI ROHANA K.V.,"PADAUKEMA, THISSAMAHARAMAYA",Southern,33.Hambantota,Hambantota,Lunugamvehera,3.Type2,provincial
8237,LUNUGAMWEHERA M.V.,LUNUGAMWEHERA,Southern,33.Hambantota,Hambantota,Lunugamvehera,1.1AB,provincial
8238,RAJAKEEYA VIDYALAYA,"PANNAGAMUVA, WEERAVILA",Southern,33.Hambantota,Hambantota,Thissamaharama,1.1AB,provincial
8239,DEBARAHELA ELLAGALA P.S.,"DEBARAHELA, WEERAVILA",Southern,33.Hambantota,Hambantota,Thissamaharama,4.Type3,provincial
8240,GEMUNUPURA K.V.,THISSAMAHARAMA,Southern,33.Hambantota,Hambantota,Thissamaharama,3.Type2,provincial
8241,MUTHIYAMMAGAMA KANITU VIDYALAYA,THISSAMAHARAMA,Southern,33.Hambantota,Hambantota,Thissamaharama,3.Type2,provincial
8242,THISSAMAHARAMA MAHA VIDYALAYA,THISSAMAHARAMA,Southern,33.Hambantota,Hambantota,Thissamaharama,1.1AB,provincial
8243,WEERAVILA M.V.,NEW TOUN WEERAVILA,Southern,33.Hambantota,Hambantota,Lunugamvehera,3.Type2,provincial
8244,MADAWELENA MAHA VIDYALAYA,THISSAMAHARAMA,Southern,33.Hambantota,Hambantota,Thissamaharama,2.1C,provincial
8245,UDUVILA K.V.,"GONAGAMUWA, THISSAMAHARAMA",Southern,33.Hambantota,Hambantota,Thissamaharama,3.Type2,provincial
8246,IKKAPALLAMA K.V.,"GONAGAMUVA, THISSAMAHARAMA.",Southern,33.Hambantota,Hambantota,Thissamaharama,3.Type2,provincial
8247,NADIGAMVILA KANITU VIDYALAYA,"GONAGAMUWA, THISSAMAHARAMA",Southern,33.Hambantota,Hambantota,Thissamaharama,3.Type2,provincial
8248,THELULLA JUNIOR SCHOOL,"BOONDALA, HAMBANTOTA",Southern,33.Hambantota,Hambantota,Hambantota,3.Type2,provincial
8249,GAGEYAYA KANITU VIDYALAYA,"GAGEYAYA, THISSAMAHARAMA",Southern,33.Hambantota,Hambantota,Thissamaharama,3.Type2,provincial
8250,ANDARAGASYAYA P.V.,"MAGAMA, THISSAMAHARAMA",Southern,33.Hambantota,Hambantota,Thissamaharama,4.Type3,provincial
8251,AGUNUKOLAWEWA P.V.,"AGUNUKOLAWEWA, THANAMALWELA",Southern,33.Hambantota,Hambantota,Lunugamvehera,4.Type3,provincial
8252,YATALATHISSA PRIMARY SCHOOL,THISSAMAHARAMA,Southern,33.Hambantota,Hambantota,Thissamaharama,4.Type3,provincial
8253,KIRINDA MUSLIM M.V.,"KIRINDA, THISSAMAHARAMA",Southern,33.Hambantota,Hambantota,Thissamaharama,2.1C,provincial
8254,DEBARAWEWA K.V.,THISSAMAHARAMA,Southern,33.Hambantota,Hambantota,Thissamaharama,1.1AB,provincial
8255,KUDAGAM 03 P.V.,SOUTH BANK LUNUGAMWEHERA,Southern,33.Hambantota,Hambantota,Lunugamvehera,4.Type3,provincial
8256,KENDAGASMANKADA P.V.,KUDAGAM 2.LUNUGAMWEHERA,Southern,33.Hambantota,Hambantota,Lunugamvehera,4.Type3,provincial
8257,ELAGALA KANITU VIDYALAYA,"ELLAGALA, THISSAMAHARAMA",Southern,33.Hambantota,Hambantota,Thissamaharama,3.Type2,provincial
8258,BERALIHELA JUNIOR SCHOOL,HAMLAT 03.BERALIHELA THISSAMAHARAMAYA,Southern,33.Hambantota,Hambantota,Lunugamvehera,3.Type2,provincial
8259,ABAYAPURA K.V.,KUDAGAM 06.SOUTH BANK.LUNUGAM WEHERA,Southern,33.Hambantota,Hambantota,Lunugamvehera,3.Type2,provincial
8261,KUDAGAM 10 P.V.,KUDAGAM 10,Southern,33.Hambantota,Hambantota,Lunugamvehera,4.Type3,provincial
8262,THISSAPURA JUNIOR SCHOOL,"HAMLAT 11, WEERAWILA",Southern,33.Hambantota,Hambantota,Thissamaharama,3.Type2,provincial
8263,KUDAGAM 05 PRIMARY SCHOOL,BERALIHELA. THISSAMAHARAMA,Southern,33.Hambantota,Hambantota,Lunugamvehera,4.Type3,provincial
8264,SAMANPURA M.V.,"K.G.09.NEW TOWN, WEERAWILA",Southern,33.Hambantota,Hambantota,Lunugamvehera,2.1C,provincial
8265,BERALIHELA M.V.,BERALIHELA WELIGATHTHA,Southern,33.Hambantota,Hambantota,Lunugamvehera,2.1C,provincial
8267,KUDAGAM 01 P.V.,SOUTH BANK,Southern,33.Hambantota,Hambantota,Lunugamvehera,4.Type3,provincial
8268,M.R.THASIM M.V.,RANASIRIPURA WEERAVILA NEW TOUN,Southern,33.Hambantota,Hambantota,Lunugamvehera,3.Type2,provincial
8270,PALLEMATHTHALA P.V.,UDAMATHALA THISSAMAHARAMAYA,Southern,33.Hambantota,Hambantota,Lunugamvehera,4.Type3,provincial
8271,VIDYARTHA MAHA VIDYALAYA,"GONAGAMUVA, THISSAMAHARAMA",Southern,33.Hambantota,Hambantota,Thissamaharama,2.1C,provincial
8272,MAHANAGAPURA M.V.,HAMLAT RIGHT BANK LUNUGAMVEHERA,Southern,33.Hambantota,Hambantota,Lunugamvehera,3.Type2,provincial
8273,ABAYAPURA SURANIMALA P.V.,HAMLET 07 NEW TOUN WEERAVILA,Southern,33.Hambantota,Hambantota,Lunugamvehera,4.Type3,provincial
8274,WEHERAPALESSA JUNIOR SCHOOL,K G 18 NEW TUUN WEERAVILA,Southern,33.Hambantota,Hambantota,Lunugamvehera,4.Type3,provincial
8277,BADAGIRIYA MAHA VIDYALAYA,"BADGIRIYA, WELIGATTA",Southern,33.Hambantota,Hambantota,Hambantota,2.1C,provincial
8278,BOLANA MADYA MAHA VIDYALAYA,"BOLANA, RUHUNU RIDIYAGAMA, AMBALANTOTA",Southern,33.Hambantota,Hambantota,Ambalantota,1.1AB,provincial
8279,KOGGALLA M.V.,"KOGGALLA, AMBALANTOTA.",Southern,33.Hambantota,Hambantota,Ambalantota,2.1C,provincial
8281,DEHIGAHALANDA MAHA VIDYALAYA,"DEHIGAHALANDA, AMBALANTOTA",Southern,33.Hambantota,Hambantota,Hambantota,2.1C,provincial
