census_no,school_name,school_address,province,district,zone,education_division,school_type,category
17238,THAMBAGALLA P.V.,THAMBAGALLA,North Western,61.Kurunegala,Ibbagamuwa,Ganewatta,4.Type3,provincial
17239,NABIRITHTHAWEWA M.V.,NIKADALUPOTHA,North Western,61.Kurunegala,Ibbagamuwa,Ganewatta,3.Type2,provincial
17240,MAKULWEWA M.V.,MAKULWEWA,North Western,61.Kurunegala,Ibbagamuwa,Ganewatta,3.Type2,provincial
17241,WAYAMBA VIDYALOKA VIDYALAYA,NELLIYA,North Western,61.Kurunegala,Ibbagamuwa,Ibbagamuwa,3.Type2,provincial
17242,WAYAMBA SHILPALOKA P.V.,"WEGOLLA, NIKADALUPOTHA",North Western,61.Kurunegala,Ibbagamuwa,Ganewatta,4.Type3,provincial
17245,HIRIPITIYA M.P.S.,NIKADALUPOTHA,North Western,61.Kurunegala,Ibbagamuwa,Ganewatta,4.Type3,provincial
17246,HUNUPOLA M.V.,HUNUPOLA,North Western,61.Kurunegala,Ibbagamuwa,Ganewatta,2.1C,provincial
17247,ALUTHGAMA P.V.,NIKADALUPOTHA,North Western,61.Kurunegala,Ibbagamuwa,Ganewatta,4.Type3,provincial
17248,UYANGALLE K.V.,NIKADALUPOTHA,North Western,61.Kurunegala,Ibbagamuwa,Ganewatta,3.Type2,provincial
17249,UNIT 3 MAHASEN VIDYALAYA,NELLIYA,North Western,61.Kurunegala,Ibbagamuwa,Ibbagamuwa,3.Type2,provincial
17250,GALAGEDARA CHANDRAWANSHA P.V.,MAKULWEWA,North Western,61.Kurunegala,Ibbagamuwa,Ganewatta,4.Type3,provincial
17251,THITHTHAWELLA P.V.,KUMBUKGETE,North Western,61.Kurunegala,Ibbagamuwa,Ganewatta,4.Type3,provincial
17253,DIGANKOONWEWA P.V.,NAGOLLAGAMA,North Western,61.Kurunegala,Ibbagamuwa,Ganewatta,4.Type3,provincial
17254,NINDAGAMA P.V.,"KU, THAMBAGALLE",North Western,61.Kurunegala,Ibbagamuwa,Ganewatta,4.Type3,provincial
17255,NEERAVIYA P.V.,NIKADALUPOTHA,North Western,61.Kurunegala,Ibbagamuwa,Ganewatta,4.Type3,provincial
17257,MANAPAYA P.V.,"MANAPAYA, KUMBUKWEWA",North Western,61.Kurunegala,Ibbagamuwa,Ibbagamuwa,4.Type3,provincial
17259,RANKIRIMADA K.V.,"DOLUWA, KUMBUKWEWA",North Western,61.Kurunegala,Ibbagamuwa,Ibbagamuwa,3.Type2,provincial
17260,WADUWAWA P.V.,KUMBUKGETE,North Western,61.Kurunegala,Ibbagamuwa,Ganewatta,4.Type3,provincial
17261,WEWALAGAMA K.V.,KUMBUKWEWA,North Western,61.Kurunegala,Ibbagamuwa,Ibbagamuwa,3.Type2,provincial
17262,THIMBIRIWEWA K.V.,NAGOLLAGAMA,North Western,61.Kurunegala,Ibbagamuwa,Ganewatta,3.Type2,provincial
17263,HETTIGAMA P.V.,KUMBUKGETE,North Western,61.Kurunegala,Ibbagamuwa,Ganewatta,4.Type3,provincial
17264,MEEGAHAELA P.V.,NIKADALUPOTHA,North Western,61.Kurunegala,Ibbagamuwa,Ganewatta,4.Type3,provincial
17266,DAMBADENIYA M.M.V.,DAMBADENIYA.,North Western,61.Kurunegala,Giriulla,Alawwa,1.1AB,provincial
17267,NARAMMALA R.G.SENANAYAKE M.V.,NARAMMALA,North Western,61.Kurunegala,Giriulla,Alawwa,1.1AB,provincial
17268,PARANAGAMA MAHA VIDYALAYA,PARANAGAMA GIRIULLA,North Western,61.Kurunegala,Giriulla,Alawwa,2.1C,provincial
17269,MAYURAWATHI MAHA VIDYALAYA,METIYAGANE,North Western,61.Kurunegala,Giriulla,Alawwa,3.Type2,provincial
17270,KADAHAPOLA M.V.,"KADAHAPOLA, PAHAMUNE.",North Western,61.Kurunegala,Giriulla,Alawwa,2.1C,provincial
17271,PENTHENIGODA M.V.,"PENTHENIGODA, NARAMMALA.",North Western,61.Kurunegala,Giriulla,Alawwa,3.Type2,provincial
17272,KITHALADENIYA K.V.,"KITHALADENIYA, DAMDENIYA.",North Western,61.Kurunegala,Giriulla,Alawwa,3.Type2,provincial
17273,KIULGALLA KANISHTA VIDYALAYA,NARAMMALA,North Western,61.Kurunegala,Giriulla,Alawwa,4.Type3,provincial
17274,KOOTTAPITIYA MODEL K.V.,"KOOTTAPITIYA, NARAMMALA",North Western,61.Kurunegala,Giriulla,Alawwa,4.Type3,provincial
17275,NARAMMALA MAYURAPADA K.V.,NARAMMALA.,North Western,61.Kurunegala,Giriulla,Alawwa,3.Type2,provincial
17277,MEEWEWA P.V.,NARAMMALA.,North Western,61.Kurunegala,Giriulla,Alawwa,4.Type3,provincial
17278,MUTHUGALA K.V.,"MUTHUGALA, DAMBADENIYA.",North Western,61.Kurunegala,Giriulla,Alawwa,3.Type2,provincial
17279,YAKKAVITA P.V.,NARAMMALA.,North Western,61.Kurunegala,Giriulla,Alawwa,4.Type3,provincial
17280,RANGALLEPOLA P.V.,NARAMMALA.,North Western,61.Kurunegala,Giriulla,Alawwa,4.Type3,provincial
17282,KALUNDAWA SARANANKARA M.V.,"KALUNDAWA, NARAMMALA.",North Western,61.Kurunegala,Giriulla,Alawwa,3.Type2,provincial
17283,GANEGODA P.V.,NARAMMALA.,North Western,61.Kurunegala,Giriulla,Alawwa,4.Type3,provincial
17286,PARANAGAMA P.V.,GIRIULLA.,North Western,61.Kurunegala,Giriulla,Alawwa,4.Type3,provincial
17287,RANAWATHTHA P.V.,NARAMMALA.,North Western,61.Kurunegala,Giriulla,Alawwa,4.Type3,provincial
17288,RILOIUWA P.V.,GIRIULLA,North Western,61.Kurunegala,Giriulla,Alawwa,4.Type3,provincial
17289,WERAGALA P.V.,NARAMMALA.,North Western,61.Kurunegala,Giriulla,Alawwa,4.Type3,provincial
17290,SIRIGALA WIJAYABA M.V.,SIRIGALA DAMBADENIYA.,North Western,61.Kurunegala,Giriulla,Alawwa,4.Type3,provincial
17291,SARABHUMI P.V.,"UDAWELAWATHTHA, DAMBADENIYA.",North Western,61.Kurunegala,Giriulla,Alawwa,4.Type3,provincial
17294,WELLAWA MADAYA MAHA WIDYALAYA,"RANGAMA, WELLAWA",North Western,61.Kurunegala,Kurunegala,Kurunegala,1.1AB,provincial
17295,KURUNEGALA ST. ANNE'S COLLEGE,KURUNEGALA,North Western,61.Kurunegala,Kurunegala,Kurunegala,1.1AB,provincial
17296,KURUNEGALA HOLY FAMILY BALIKA MAHA VIDYALAYA,"MIHIDU MW, KURUNEGALA",North Western,61.Kurunegala,Kurunegala,Kurunegala,1.1AB,provincial
17298,UDABADALAWA SUDARSHANA MAHA VIDYALAYA,MASPOTHA,North Western,61.Kurunegala,Kurunegala,Kurunegala,1.1AB,provincial
17299,SRI SARANANKARA MAHA VIDYALAYA,KUDAGALGAMUWA,North Western,61.Kurunegala,Kurunegala,Kurunegala,3.Type2,provincial
17300,KURUNEGALA MAHINDA COLLEGE,"DAMBULLA ROAD, KURUNEGALA",North Western,61.Kurunegala,Kurunegala,Kurunegala,2.1C,provincial
17301,PIMBURUWELLEGAMA MADYA MAHA VIDYALAYA,"GONAGAMA, KURUNEGALA",North Western,61.Kurunegala,Kurunegala,Kurunegala,1.1AB,provincial
17302,KURUNEGALA D.B.WELAGEDARA MADYA MAHA VIDYALAYA,"NEGAMBO ROAD, MALKADUWAWA, KURUNEGALA",North Western,61.Kurunegala,Kurunegala,Kurunegala,1.1AB,provincial
17303,NALANDODAYA MAHA VIDYALAYA,MASPOTHA,North Western,61.Kurunegala,Kurunegala,Kurunegala,2.1C,provincial
17304,WAYAMBA JAYASANKA COLLEGE,MINHETTIYA,North Western,61.Kurunegala,Kurunegala,Kurunegala,4.Type3,provincial
17305,KURUNEGALA LAKDASA DE MEL COLLEGE,"DAMBULLA ROAD, KURUNEGALA",North Western,61.Kurunegala,Kurunegala,Kurunegala,1.1AB,provincial
17306,BOYAGANE MAHA VIDYALAYA,MALPITIYA BOYAGANE,North Western,61.Kurunegala,Kurunegala,Kurunegala,2.1C,provincial
17307,ALAKOLADENIYA KANISHTA VIDYALAYA,"NEGAMBO ROAD, KURUNEGALA",North Western,61.Kurunegala,Kurunegala,Kurunegala,3.Type2,provincial
17308,EDANDAWALA SRI MEDHANKARA VIDYALAYA,"EDANDAWALA, KURUNEGALA",North Western,61.Kurunegala,Kurunegala,Kurunegala,3.Type2,provincial
17310,THALWITA KANISHTA VIDYALAYA,THALVITA,North Western,61.Kurunegala,Kurunegala,Kurunegala,3.Type2,provincial
17311,DEMATAGOLLA KANISHTA VIDYALAYA,"WELLAWA, KURUNEGALA",North Western,61.Kurunegala,Kurunegala,Kurunegala,3.Type2,provincial
17312,PORAPOLA KANISHTA VIDYALAYA,"PORAPOLA,THALVITA",North Western,61.Kurunegala,Kurunegala,Kurunegala,3.Type2,provincial
17313,KURUNEGALA SIR JHON KOTHALAWALA MAHA VIDYALAYA,KURUNEGALA,North Western,61.Kurunegala,Kurunegala,Kurunegala,1.1AB,provincial
17314,KURUNEGALA DEFENCE SERVICES COLLEGE,"WEWAGEDARA, KURUNEGALA",North Western,61.Kurunegala,Kurunegala,Kurunegala,1.1AB,provincial
17315,KURUNEGALA S.W.R.D. BANDARANAYAKE COLLEGE,KURUNEGALA,North Western,61.Kurunegala,Kurunegala,Kurunegala,1.1AB,provincial
17316,WEHERABENDA MUSLIM VIDYALAYA,DORATIYAWA,North Western,61.Kurunegala,Kurunegala,Kurunegala,3.Type2,provincial
17318,KURUNEGALA SRI NISHSHANKA MAHA VIDYALAYA,"SOUTH CIRCULAR ROAD, KURUNEGALA",North Western,61.Kurunegala,Kurunegala,Kurunegala,1.1AB,provincial
17320,WILGAMDEMATAWA VIDYALAYA,GONAGAMA,North Western,61.Kurunegala,Kurunegala,Kurunegala,4.Type3,provincial
17321,KURUNEGALA MALIYADEVA ADARSHA MAHA VIDYALAYA,KURUNEGALA,North Western,61.Kurunegala,Kurunegala,Kurunegala,1.1AB,provincial
17326,SIYABALANGAMUWA PRIMARY SCHOOL,MASPOTHA,North Western,61.Kurunegala,Kurunegala,Kurunegala,4.Type3,provincial
17327,KURUNEGALA PRESIDENT'S GIRLS COLLEGE,"SARAGAMA, KURUNEGALA",North Western,61.Kurunegala,Kurunegala,Kurunegala,1.1AB,provincial
17328,ASWEDDUMA KANISHTA VIDYALAYA,"ASWEDDUMA, KURUNEGALA",North Western,61.Kurunegala,Kurunegala,Kurunegala,3.Type2,provincial
17330,HENEGEDARA MUSLIM K.V.,PANADARAGAMA,North Western,61.Kurunegala,Nikaweratiya,Wariyapola,3.Type2,provincial
17331,MIRIHAMPITIYA MUSLIM K.V.,ITHANAWATHTHA,North Western,61.Kurunegala,Nikaweratiya,Wariyapola,3.Type2,provincial
17332,BABUL ADAM MUSLIM K.V.,"MALLAPOTHTHA, MINUWANGATE",North Western,61.Kurunegala,Nikaweratiya,Wariyapola,2.1C,provincial
17333,KURUNEGALA HIZBULLAH CENTRAL COLLEGE,"THELIYAGONNA, KURUNEGALA",North Western,61.Kurunegala,Kurunegala,Kurunegala,1.1AB,provincial
17334,KURUNEGALA ZAHIRA MODEL MAHA VIDYALAYA,"DAMBULLA ROAD, KURUNEGALA",North Western,61.Kurunegala,Kurunegala,Kurunegala,2.1C,provincial
17335,KURUNEGALA HINDU TAMIL MAHA VIDYALAYA,"VILGODA ROAD, KURUNEGALA",North Western,61.Kurunegala,Kurunegala,Kurunegala,2.1C,provincial
17336,AL-ASHAR COLLEGE,"HADIRAWALANA, WELLAWA, KURUNEGALA",North Western,61.Kurunegala,Kurunegala,Kurunegala,3.Type2,provincial
17337,PANAGAMUWA AN-NOOR MUSLIM MAHA VIDYALAYA,PANAGAMUWA,North Western,61.Kurunegala,Ibbagamuwa,Rideegama,1.1AB,provincial
17338,AL ASHRAQ MUSLIM VIDYALAYA,THALGASPITIYA AMBAKOTE,North Western,61.Kurunegala,Ibbagamuwa,Rideegama,1.1AB,provincial
17339,RAMBUKANDANA AL-HUDA MUSLIM VIDYALAYA,RAMBUKANDANA RIDEGAMA,North Western,61.Kurunegala,Ibbagamuwa,Rideegama,2.1C,provincial
17340,THELAMBUGALLA MUSLIM V.,DODAMGASLANDA,North Western,61.Kurunegala,Ibbagamuwa,Rideegama,2.1C,provincial
17341,AL-IRFAN CENTRAL COLLEGE,POLGAHAWELA,North Western,61.Kurunegala,Kurunegala,Polgahawela,2.1C,provincial
17342,AL-AQSA MAHA VIDYALAYA,"ORULIYADDA, POLGAHAWELA",North Western,61.Kurunegala,Kurunegala,Polgahawela,2.1C,provincial
17343,CHURCH OF CEYLON TAMIL VIDYALAYA,POLGAHAWELA,North Western,61.Kurunegala,Kurunegala,Polgahawela,3.Type2,provincial
17344,POTHUHERA MUSLIM VIDYALAYA,POTHUHERA,North Western,61.Kurunegala,Kurunegala,Polgahawela,3.Type2,provincial
17345,UDAPOLA TAMIL VIDYALAYA,"MAWATHTHA ROAD, POLGAHAWELA",North Western,61.Kurunegala,Kurunegala,Polgahawela,3.Type2,provincial
17346,AL-MINA MUSLIM V.,IBBAGAMUWA,North Western,61.Kurunegala,Ibbagamuwa,Ibbagamuwa,3.Type2,provincial
17347,HAMEEDIYA MUSLIM M.V.,IBBAGAMUWA,North Western,61.Kurunegala,Ibbagamuwa,Ibbagamuwa,2.1C,provincial
17348,AL-HIKMA MUSLIM M.V.,"THITHTHAWELGALA, NIKADALUPOTHA",North Western,61.Kurunegala,Ibbagamuwa,Ganewatta,2.1C,provincial
17349,MAIWELA MUSLIM V.,MELSIRIPURA,North Western,61.Kurunegala,Ibbagamuwa,Ibbagamuwa,3.Type2,provincial
17350,AL-AKRAM MUSLIM K.V.,"INGURUWATHTHA, MAHAMUKALANYAYA",North Western,61.Kurunegala,Ibbagamuwa,Ganewatta,3.Type2,provincial
17351,MADIGE MUSLIM V.,IBBAGAMUWA,North Western,61.Kurunegala,Ibbagamuwa,Ibbagamuwa,2.1C,provincial
17353,SARASWATHI TAMIL VIDYALAYA,MUWANKANDA MAWATHAGAMA,North Western,61.Kurunegala,Kurunegala,Mawathagama,2.1C,provincial
17354,NAKALAGAMUWA AMINA MUSLIM VIDYALAYA,NAKALAGAMUWA KOHILEGEDARA KURUNEGALA,North Western,61.Kurunegala,Kurunegala,Mawathagama,3.Type2,provincial
17355,NOTTINGHILL TAMIL VIDYALAYA,KAHAPATHWELA MAWATHAGAMA,North Western,61.Kurunegala,Kurunegala,Mawathagama,3.Type2,provincial
17356,MORATHANNA TAMIL VIDYALAYA,INDULGODAKANDA KURUNEGALA,North Western,61.Kurunegala,Kurunegala,Mawathagama,4.Type3,provincial
17357,ATHTHARIQUE MUSLIM MAHA VIDYALAYA,DAMBULLA ROAD THORAYAYA KURUNEGALA,North Western,61.Kurunegala,Kurunegala,Mawathagama,2.1C,provincial
17358,POLGAHAYAYA M.M.V.,NARAMMALA,North Western,61.Kurunegala,Giriulla,Alawwa,2.1C,provincial
17359,NOORANIYA MUSLIM V.,PAHAMUNE.,North Western,61.Kurunegala,Giriulla,Alawwa,3.Type2,provincial
17360,AL-HIJRA M.K.V.,DAMBADENIYA.,North Western,61.Kurunegala,Giriulla,Alawwa,2.1C,provincial
17362,KANDEGEDARA M.V.,MAHARACHCHIMULLA.,North Western,61.Kurunegala,Giriulla,Alawwa,3.Type2,provincial
17363,GALGAMUWA M.V.,MAHARACHCHIMULLA.,North Western,61.Kurunegala,Giriulla,Alawwa,2.1C,provincial
17364,NUNGAMUWA DAMSEN M.M.V.,YATIGALOIUWA.,North Western,61.Kurunegala,Giriulla,Alawwa,2.1C,provincial
17365,PORAMADALA M.V.,"PORAMADALA, YATIGALOLUWA.",North Western,61.Kurunegala,Giriulla,Alawwa,3.Type2,provincial
17366,BOYAWALANA M.V.,"BOYAWALANA, KEPPETIWALANA.",North Western,61.Kurunegala,Giriulla,Alawwa,2.1C,provincial
17367,WAYAMBA PRESIDENT'S COLLEGE,"PAMBADENIYA, ALAWWA",North Western,61.Kurunegala,Giriulla,Alawwa,3.Type2,provincial
17368,HUMBULUWA M.M.V.,"HUMBULUWA, ALAWWA",North Western,61.Kurunegala,Giriulla,Alawwa,1.1AB,provincial
17369,WEWALA M.V.,NAWATHALWATHTHA.,North Western,61.Kurunegala,Giriulla,Alawwa,2.1C,provincial
17370,WENNORUWA WIJAYABA MAHA VIDYALAYA,WENNORUWA.,North Western,61.Kurunegala,Giriulla,Alawwa,3.Type2,provincial
17371,WALAKUBURA M.V.,ALAWWA.,North Western,61.Kurunegala,Giriulla,Alawwa,2.1C,provincial
17372,AGBOWA P.V.,"AGBOWA, ALAWWA.",North Western,61.Kurunegala,Giriulla,Alawwa,4.Type3,provincial
17373,UDAKEKULAWALA M.V.,BUJJOMUWA.,North Western,61.Kurunegala,Giriulla,Alawwa,3.Type2,provincial
17374,OTHARA KIRUWANPOLA PRIMARY SCHOOL,NAWATHALWATHTHA,North Western,61.Kurunegala,Giriulla,Alawwa,4.Type3,provincial
17375,GALDENIYA K.V.,"GALDENIYA, KEPPETIWALANA.",North Western,61.Kurunegala,Giriulla,Alawwa,3.Type2,provincial
17376,BURUSSEGODA K.V.,MAHARACHCHIMULLA.,North Western,61.Kurunegala,Giriulla,Alawwa,3.Type2,provincial
17377,MADAWALA K.V.,MADAWALA.KEPPETIWALANA.,North Western,61.Kurunegala,Giriulla,Alawwa,4.Type3,provincial
17378,ALAWWA RATHANALANKARA M.V.,"NARAMMALA ROAD, ALAWWA",North Western,61.Kurunegala,Giriulla,Alawwa,2.1C,provincial
17379,ADIYADENIYA P.V.,MAHARACHCHIMULLA,North Western,61.Kurunegala,Giriulla,Alawwa,4.Type3,provincial
17384,PAHALA BUJJOMUWA PRIMARY SCHOOL,MUJJOMUWA,North Western,61.Kurunegala,Giriulla,Alawwa,4.Type3,provincial
17385,PORAMADALA P.V.,"PORAMADALA, YATIGALOUWA.",North Western,61.Kurunegala,Giriulla,Alawwa,4.Type3,provincial
17387,WEWALA P.V.,NAWATHALWATHTHA.,North Western,61.Kurunegala,Giriulla,Alawwa,4.Type3,provincial
17392,HALMILLAWEWA SIDDRARTHA M.V.,HALMILLAWEWA,North Western,61.Kurunegala,Kuliyapitiya,Bingiriya,2.1C,provincial
17393,WELLARAWA MAHA VIDYALAYA,WELLARAWA,North Western,61.Kurunegala,Kuliyapitiya,Bingiriya,2.1C,provincial
17394,WEERAPOKUNA VIJITHA M.M.V.,WEERAPOKUNA,North Western,61.Kurunegala,Kuliyapitiya,Bingiriya,2.1C,provincial
17395,UDAWELA REWATHA CENTRAL COLLEGE,THARANA-UDAWELA,North Western,61.Kurunegala,Kuliyapitiya,Bingiriya,2.1C,provincial
17396,L.B.JAYASENA M.V.,HORAGASSAGARAHIRUWALPOLA,North Western,61.Kurunegala,Kuliyapitiya,Bingiriya,2.1C,provincial
17397,IHALA KADIGAMUWA M.V.,IHALA KADIGAMUWA,North Western,61.Kurunegala,Kuliyapitiya,Bingiriya,2.1C,provincial
17398,MANALEMBUWA SRI SARANANDA MODEL SCHOOL,MANALEMBUWA WEERAPOKUNA,North Western,61.Kurunegala,Kuliyapitiya,Bingiriya,2.1C,provincial
17399,THISOGAMA SRIPALI M.V.,THISOGAMA,North Western,61.Kurunegala,Kuliyapitiya,Bingiriya,2.1C,provincial
17400,BOWATHTHA KANISHTA VIDYALAYA,BOWATHTHA BINGIRIYA,North Western,61.Kurunegala,Kuliyapitiya,Bingiriya,4.Type3,provincial
17401,SRI SADDANANDA KANISHTA VIDYALAYA,BRAHMANAYAGAMA BINGIRIYA,North Western,61.Kurunegala,Kuliyapitiya,Bingiriya,3.Type2,provincial
17403,KOSWATHTHA GAMINI M.V.,KOSWATHTHA-HALMILLAWAWA,North Western,61.Kurunegala,Kuliyapitiya,Bingiriya,2.1C,provincial
17404,PAHALA KOONKADAWALA KANISHTA VIDYALAYA,KOONKADAWALA WEERAPOKUNA,North Western,61.Kurunegala,Kuliyapitiya,Bingiriya,3.Type2,provincial
17405,SIRI SUMEDA KANISHTA WIDYALAYA,PANAWEWA-BINGIRIYA,North Western,61.Kurunegala,Kuliyapitiya,Bingiriya,3.Type2,provincial
17406,URAPOTTA K.V.,URAPOTHTHA -BINGIRIYA,North Western,61.Kurunegala,Kuliyapitiya,Bingiriya,3.Type2,provincial
17407,IHALA MOLEALIPITIYA KANISTA VIDYALAYA,THISOGAMA,North Western,61.Kurunegala,Kuliyapitiya,Bingiriya,3.Type2,provincial
17408,KULIYAPITIYA NITHALAWA SAMAN BADURU P.V.,NITHALAWA HALMILLAWEWA,North Western,61.Kurunegala,Kuliyapitiya,Bingiriya,4.Type3,provincial
17409,HIRIPOKUNA K.V.,HIRIPOKUNA -WEERAPOKUNA,North Western,61.Kurunegala,Kuliyapitiya,Bingiriya,3.Type2,provincial
17410,KULIYAPITIYA ST. XAVIOUR PRIMARY SCHOOL,THALGAHAPITIYA BINGIRIYA,North Western,61.Kurunegala,Kuliyapitiya,Bingiriya,4.Type3,provincial
17411,ALUTH KADURUWEWA K.V.,KADURUWERWA BINGIRIYA,North Western,61.Kurunegala,Kuliyapitiya,Bingiriya,3.Type2,provincial
17412,GETULAWA K.V.,"GETULAWA, THISOGAMA",North Western,61.Kurunegala,Kuliyapitiya,Bingiriya,3.Type2,provincial
17413,KULIYAPITIYA IHALA KINIYAMA SINHALA P.S.,WEERAPOKUNA,North Western,61.Kurunegala,Kuliyapitiya,Bingiriya,4.Type3,provincial
17414,KULIYAPITIYA KADIGAMUWA PRIMARY SCHOOL,IHALA KADIGAMUWA,North Western,61.Kurunegala,Kuliyapitiya,Bingiriya,4.Type3,provincial
17416,MAKULLAPOKUNA K.V.,MAKULLAPOKUNA WERAPOKUNA,North Western,61.Kurunegala,Kuliyapitiya,Bingiriya,3.Type2,provincial
17417,MOLAELIYA PRIMARY SCHOOL,MOLAELIYA KU/THISOGAMA,North Western,61.Kurunegala,Kuliyapitiya,Bingiriya,4.Type3,provincial
17418,WILATHTHAWA KANISHTA VIDYALAYA,WILATHTHAWA BINGIRIYA,North Western,61.Kurunegala,Kuliyapitiya,Bingiriya,3.Type2,provincial
17419,KULIYAPITIYA SWARNAPRADEEPA VIDYALAYA,WADURESSA HALMILLAWEWA,North Western,61.Kurunegala,Kuliyapitiya,Bingiriya,3.Type2,provincial
17421,KIRINDAWA MAHA VIDYALAYA,KIRINDAWA,North Western,61.Kurunegala,Kuliyapitiya,Kuliyapitiya West,2.1C,provincial
17422,GALGAMMULLA MAYURAWATHI MAHA VIDYALAYA,GALGAMULLA WEWAGAMA,North Western,61.Kurunegala,Giriulla,Kuliyapitiya East,2.1C,provincial
17423,RUWANGIRI M.M.V.,BOGAMULLA,North Western,61.Kurunegala,Giriulla,Kuliyapitiya East,1.1AB,provincial
17424,NETHTHIPOLAGEDARA MAHA VIDYALAYA,NETHTHIPOLAGEDARA - SIYAMBALAGASKOTUWA,North Western,61.Kurunegala,Giriulla,Kuliyapitiya East,3.Type2,provincial
17425,HOROMBAWA MAHA VIDYALAYA,HOROMBAWA,North Western,61.Kurunegala,Giriulla,Kuliyapitiya East,2.1C,provincial
17426,ANUKKANE MAHA VIDYALAYA,ANUKKANE,North Western,61.Kurunegala,Kuliyapitiya,Kuliyapitiya West,2.1C,provincial
17427,MEDELPOLA MAHA VIDYALAYA,MEDELPOLA - KIRIMETIYAWA,North Western,61.Kurunegala,Giriulla,Kuliyapitiya East,2.1C,provincial
17428,ANNARUWA KANISHTA VIDYALAYA,ANNARUWA KITHALAWA,North Western,61.Kurunegala,Kuliyapitiya,Kuliyapitiya West,4.Type3,provincial
17429,ETAMPOLA P.V.,ETAMPOLA - HOROMBAWA,North Western,61.Kurunegala,Giriulla,Kuliyapitiya East,4.Type3,provincial
17430,KITHALAWA POOGALLA MAHA VIDYALAYA,KITHALAWA,North Western,61.Kurunegala,Kuliyapitiya,Kuliyapitiya West,2.1C,provincial
17432,GODAGAMA JANAPADA KANISHTA VIDYALAYA,NAKKAWATTA,North Western,61.Kurunegala,Giriulla,Kuliyapitiya East,3.Type2,provincial
17433,THELAHARA ARIYAWANSA K.V.,THELAHARA -KATUPOTHA,North Western,61.Kurunegala,Giriulla,Kuliyapitiya East,4.Type3,provincial
17434,DALUPOTHAGAMA P.V.,"DALUPOTHGAMA, KATUPOTHA",North Western,61.Kurunegala,Giriulla,Kuliyapitiya East,4.Type3,provincial
17435,DETHAWA K.V.,DERHAWA - DEEKIRIKEWA,North Western,61.Kurunegala,Giriulla,Kuliyapitiya East,3.Type2,provincial
17436,PAHALA POTHUEWWA PRIMARY SCHOOL,KATUPOTHA,North Western,61.Kurunegala,Giriulla,Kuliyapitiya East,4.Type3,provincial
17437,BEMINIGALLA SRI SADDAWIMALA K.V.,BEMINIGGALLA KULIYAPITIYA,North Western,61.Kurunegala,Kuliyapitiya,Kuliyapitiya West,3.Type2,provincial
17438,RANASGALLA PRIMARY SCHOOL,NAKKAWATHTHA,North Western,61.Kurunegala,Giriulla,Kuliyapitiya East,4.Type3,provincial
17439,RUGGASSAGARA K.V.,RUGGASSAGARA - NAKKAWATHTHA,North Western,61.Kurunegala,Giriulla,Kuliyapitiya East,3.Type2,provincial
17440,WAHUMUWA KANISHTA VIDYALAYA,WAHUMUWA KIRINDAWA,North Western,61.Kurunegala,Kuliyapitiya,Kuliyapitiya West,3.Type2,provincial
17441,ALAHITIYA PRIMARY SCHOOL,ALAHITIYAWA,North Western,61.Kurunegala,Giriulla,Kuliyapitiya East,4.Type3,provincial
17442,ANDIGEDARA PRIMARY SCHOOL,ANDIGEDARA - BOGAMULLA,North Western,61.Kurunegala,Giriulla,Kuliyapitiya East,4.Type3,provincial
17445,KARAGAHAGEDARA PRIMARY SCHOOL,KARAGAHAGEDARA - KARAGAHAGEDARA,North Western,61.Kurunegala,Giriulla,Kuliyapitiya East,4.Type3,provincial
17446,KILIMPOLA PRIMARY SCHOOL,PAHAMUNE,North Western,61.Kurunegala,Giriulla,Kuliyapitiya East,4.Type3,provincial
17448,KODURUWAPOLA PRIMARY SCHOOL,KODURUWAPOLA - NAKKAWATHTHA,North Western,61.Kurunegala,Giriulla,Kuliyapitiya East,4.Type3,provincial
17450,BARIGODA MAHINDA MODEL PRIMARY SCHOOL,BARIGODA - NAKKAWATHTHA,North Western,61.Kurunegala,Giriulla,Kuliyapitiya East,4.Type3,provincial
17452,MAHAGAMA PRIMARY SCHOOL,HOROMBAWA,North Western,61.Kurunegala,Giriulla,Kuliyapitiya East,4.Type3,provincial
17453,MANAWA K.V.,KIRIMETIYAWA,North Western,61.Kurunegala,Giriulla,Kuliyapitiya East,3.Type2,provincial
17454,MURUTENGE JAYAKODY PRIMARY SCHOOL,"MURUTHANGA, MURUTHENGA",North Western,61.Kurunegala,Giriulla,Kuliyapitiya East,4.Type3,provincial
17455,BARAGEDARA ANAGARIKA DHARMAPALA M.M.V.,BARAGEDARA-ATHUNGAHAKOTUWA,North Western,61.Kurunegala,Kuliyapitiya,Bingiriya,2.1C,provincial
17456,BIBILADENIYA SRI GUNANANDA M.M.V.,WELIPANNAGAHAMULLA.,North Western,61.Kurunegala,Kuliyapitiya,Udubaddawa,2.1C,provincial
17457,GAHALAGASWALA M.V.,DUMMALASOORIYA,North Western,61.Kurunegala,Kuliyapitiya,Udubaddawa,3.Type2,provincial
17458,HORATHEPOLA MAHANAMA M.V.,HORATHEPOLA WELIPANNAGAHAMULLA,North Western,61.Kurunegala,Kuliyapitiya,Udubaddawa,2.1C,provincial
17459,KATTIMAHANA M.V.,KATTIMAHANA DUMMALSOORIYA,North Western,61.Kurunegala,Kuliyapitiya,Udubaddawa,2.1C,provincial
