census_no,school_name,school_address,province,district,zone,education_division,school_type,category
2222,SRI SARANATHISSA K.V.,"YATADOLAWATHTHA, MATUGAMA",Western,13.Kalutara,Matugama,Matugama,3.Type2,provincial
2224,D.D. ATHULATHMUDALI K.V.,MATUGAMA,Western,13.Kalutara,Matugama,Matugama,3.Type2,provincial
2227,OVITIGALA P.V.,"OVITIGALA, MATUGAMA",Western,13.Kalutara,Matugama,Matugama,4.Type3,provincial
2228,KAJUDUWA P.V.,"KAJUDUWA, DODANGODA",Western,13.Kalutara,Kalutara,Dodangoda,4.Type3,provincial
2229,DHAMMANANDA P.V.,"BADUGAMA, MATUGAMA",Western,13.Kalutara,Matugama,Matugama,4.Type3,provincial
2230,BOMBUWALA SRI DHARMALOKA P.V.,MANKADA BOMBUWALA,Western,13.Kalutara,Kalutara,Dodangoda,4.Type3,provincial
2233,WADUGAMA SADANANDA P.V.,DODANGODA,Western,13.Kalutara,Kalutara,Dodangoda,4.Type3,provincial
2234,SIRINIWASA P.V.,WALAGEDARA,Western,13.Kalutara,Matugama,Matugama,4.Type3,provincial
2237,DEVAGODA P.V.,"MEEGAMA, DHARGA TOWN",Western,13.Kalutara,Matugama,Matugama,4.Type3,provincial
2239,GALLENIYAKANDA P.V.,MATUGAMA,Western,13.Kalutara,Matugama,Matugama,4.Type3,provincial
2244,KATUKURUNDA R.C.M.V.,"KATUKURUNDA, KALUTARA",Western,13.Kalutara,Kalutara,Kalutara,2.1C,provincial
2245,KALUTARA GNANODAYA M.V.,"GNANODAYA MW, KALUTARA SOUTH",Western,13.Kalutara,Kalutara,Kalutara,1.1AB,provincial
2246,DIYAGAMA M.V.,"DIYAGAMA, GALPATHA",Western,13.Kalutara,Kalutara,Kalutara,2.1C,provincial
2247,POTHUPITIYA M.V.,"POTHUPITIYA, WADDUWA",Western,13.Kalutara,Kalutara,Kalutara,2.1C,provincial
2248,UGGALBODA M.V.,"UGGALBODA, KALUTARA",Western,13.Kalutara,Kalutara,Kalutara,2.1C,provincial
2249,KUDAHEENATIYANGALA SIRI SEEVALEE K.V.,"DUWA TEMPLE RD, KALUTARA SOUTH",Western,13.Kalutara,Kalutara,Kalutara,3.Type2,provincial
2250,KATUKURUNDA DHARMAPALA M.V.,"KATUKURUNDA, KALUTARA",Western,13.Kalutara,Kalutara,Kalutara,1.1AB,provincial
2251,NAGODA M.V.,"NAGODA, KALUTARA",Western,13.Kalutara,Kalutara,Kalutara,3.Type2,provincial
2252,PANAPITIYA AGAMETHI K.V.,"PANAPITIYA, WASKADUWA",Western,13.Kalutara,Kalutara,Kalutara,3.Type2,provincial
2253,KALUTARA ST. JOHN'S M.V.,KALUTARA SOUTH,Western,13.Kalutara,Kalutara,Kalutara,3.Type2,provincial
2255,ETHANAMADALA K.V.,"ETHANAMADALA, KALUTARA",Western,13.Kalutara,Kalutara,Kalutara,3.Type2,provincial
2256,KATUKURUNDA BUDDHIST K.V.,"KATUKURUNDA, KALUTARA",Western,13.Kalutara,Kalutara,Kalutara,3.Type2,provincial
2257,KALAPUGAMA MEDHANANDA V.,"KALAPUGAMA, MORONTHUDUWA",Western,13.Kalutara,Kalutara,Kalutara,3.Type2,provincial
2258,KALAMULLA R.C.K.V.,"KALAMULLA, KALUTARA",Western,13.Kalutara,Kalutara,Kalutara,3.Type2,provincial
2260,GONADUWA K.V.,"MAHA GONADUWA, MORONTHUDUWA",Western,13.Kalutara,Kalutara,Kalutara,3.Type2,provincial
2262,DELDUWA K.V.,"DELDUWA, WADDUWA",Western,13.Kalutara,Kalutara,Kalutara,3.Type2,provincial
2263,DESHASTHRA BALIKA V.,"STATION RD, KALUTARA NORTH",Western,13.Kalutara,Kalutara,Kalutara,3.Type2,provincial
2264,NAGODA GALLASSA P.V.,DODANGODA,Western,13.Kalutara,Kalutara,Kalutara,4.Type3,provincial
2267,POHADDARAMULLA K.V.,"POHADDARAMULLA, WADDUWA",Western,13.Kalutara,Kalutara,Kalutara,4.Type3,provincial
2268,SRI DEVANANDA K.V.,"BOTHUWAWATTA, KALUTARA",Western,13.Kalutara,Kalutara,Kalutara,3.Type2,provincial
2269,MUSAEUS K.V.,KALUTARA,Western,13.Kalutara,Kalutara,Kalutara,3.Type2,provincial
2270,MORONTHUDUWA DHAMMANANDA M.V.,MORONTHUDUWA,Western,13.Kalutara,Kalutara,Kalutara,1.1AB,provincial
2271,MAWALA K.V.,"MAWALA, WADDUWA",Western,13.Kalutara,Kalutara,Kalutara,3.Type2,provincial
2272,RAJAGURU SRI SUBHUTHI M.V.,WASKADUWA,Western,13.Kalutara,Kalutara,Kalutara,3.Type2,provincial
2273,VELAPURA M.V.,KALUTARA SOUTH,Western,13.Kalutara,Kalutara,Kalutara,2.1C,provincial
2274,SUGATHA K.V.,"GALLE RD, KALUTARA NORTH",Western,13.Kalutara,Kalutara,Kalutara,3.Type2,provincial
2275,SRI SUNANDA P.V.,"BANDARAGAMA RD, WASKADUWA",Western,13.Kalutara,Kalutara,Kalutara,4.Type3,provincial
2277,ALUTHGAMA SANGAMITTA BALIKA M.V.,"WELIPENNA RD, ALUTHGAMA",Western,13.Kalutara,Kalutara,Beruwala,3.Type2,provincial
2278,DIYALAGODA MAHA VIDYALAYA,"DIYALAGODA, MAGGONA",Western,13.Kalutara,Kalutara,Beruwala,3.Type2,provincial
2279,DHARGA TOWN SRI GNANISSARA MAHA VIDYALAYA,"NAKANDALAGODA, DHARGA TOWN",Western,13.Kalutara,Kalutara,Beruwala,1.1AB,provincial
2280,PAYAGALA BANDARANAYAKA M.V.,PAYAGALA,Western,13.Kalutara,Kalutara,Beruwala,2.1C,provincial
2281,POTHUWILA NAVODYA VIDYALAYA,POTHUWILA PAYAGALA,Western,13.Kalutara,Kalutara,Beruwala,1.1AB,provincial
2283,KALUWAMODARA K.V.,KALUWAMODARA ALUTHGAMA,Western,13.Kalutara,Kalutara,Beruwala,3.Type2,provincial
2284,KALAWILA KANISHTA VIDYALAYA,KALAWILA BERUWALA,Western,13.Kalutara,Kalutara,Beruwala,3.Type2,provincial
2285,KOSHENA KANISHTA VIDYALAYA,PAMBE PAYAGALA,Western,13.Kalutara,Kalutara,Beruwala,3.Type2,provincial
2286,PAYAGALA SAMUDRADEVI BALIKA VIDYALAYA,PINIDIYAMULLA PAYAGALA,Western,13.Kalutara,Kalutara,Beruwala,3.Type2,provincial
2287,PADAGODA MAHA VIDYALAYA,PADAGODA BERUWALA,Western,13.Kalutara,Kalutara,Beruwala,2.1C,provincial
2288,PALAYANGODA KANISHTA VIDYALAYA,"PALAYANGODA, PAYAGALA",Western,13.Kalutara,Kalutara,Beruwala,3.Type2,provincial
2289,MALEWANA SRI PAGNGNANANDA V.,"BADANAGODA, KALAWILA, BERUWALA",Western,13.Kalutara,Kalutara,Beruwala,3.Type2,provincial
2291,BERUWALA ARIYAWANSHA MAHA VIDYALAYA,"ARIYAWANSHA MW, BERUWALA",Western,13.Kalutara,Kalutara,Beruwala,2.1C,provincial
2292,BERUWALA BUDDHIST JUNIOR SCHOOL,"TEMPLE RD, BERUWALA",Western,13.Kalutara,Kalutara,Beruwala,3.Type2,provincial
2293,BERUWALA ROMAN CATHOLIC JUNIOR SCHOOL,POLKOTUWA BERUWALA,Western,13.Kalutara,Kalutara,Beruwala,3.Type2,provincial
2295,MAHAGAMMEDDA PRIMARY SCHOOL,MAHAGAMMEDDA PAYAGALA,Western,13.Kalutara,Kalutara,Beruwala,4.Type3,provincial
2296,MALEGODA K.V.,MALEGODA PAYAGALA,Western,13.Kalutara,Kalutara,Beruwala,3.Type2,provincial
2297,SRI SAMBUDDARAJA KANISHTA VIDYALAYA,MAGGONA,Western,13.Kalutara,Kalutara,Beruwala,4.Type3,provincial
2298,MAGGONA ST. MARY'S VIDYALAYA,"REV.FR.MERCERLIN JAYAKODI MW, MAGGONA",Western,13.Kalutara,Kalutara,Beruwala,3.Type2,provincial
2300,SANTHA VISENTHI VIDYALAYA,"DIYALAGODA, MAGGONA",Western,13.Kalutara,Kalutara,Beruwala,3.Type2,provincial
2301,MAGALKANDA BAUDDA K.V.,"MAGALKANNDA, MAGGONA",Western,13.Kalutara,Kalutara,Beruwala,3.Type2,provincial
2302,MUNHENA KANISHTA VIDYALAYA,"MUNHENA, MAGGONA",Western,13.Kalutara,Kalutara,Beruwala,3.Type2,provincial
2303,MORAGALLA JUNIOR SCHOOL,"MORAGALLA, BERUWALA",Western,13.Kalutara,Kalutara,Beruwala,3.Type2,provincial
2304,WALATHARA KANISHTA VIDYALAYA,WALATHARA BERUWALA,Western,13.Kalutara,Kalutara,Beruwala,3.Type2,provincial
2305,HALKANDAWILA MAHA VIDYALAYA,"HALKANDAWILA, PAYAGALA",Western,13.Kalutara,Kalutara,Beruwala,2.1C,provincial
2306,KARANDAGODA P.V.,KARANDAGODA BERUWALA,Western,13.Kalutara,Kalutara,Beruwala,4.Type3,provincial
2309,BERUWALA PRIMARY SCHOOL,BERUWALA,Western,13.Kalutara,Kalutara,Beruwala,4.Type3,provincial
2310,DUWEGODA PRIMARY SCHOOL,DUWEGODA HALKANDAWILA,Western,13.Kalutara,Kalutara,Beruwala,4.Type3,provincial
2311,PATHIRAJAGODA PRIMARY SCHOOL,PATHIRAJAGODA DARGA TOWN,Western,13.Kalutara,Kalutara,Beruwala,4.Type3,provincial
2312,MAGALKANDA METHODIST COLLEGE,"MAGALKANDA, MAGGONA",Western,13.Kalutara,Kalutara,Beruwala,4.Type3,provincial
2313,WARAPITIYA K.V.,WARAPITIYA DHARGA TOWN,Western,13.Kalutara,Kalutara,Beruwala,4.Type3,provincial
2315,WERAGALA SRI DEWAMITHTHA P.V.,WERAGALA PAYAGALA,Western,13.Kalutara,Kalutara,Beruwala,4.Type3,provincial
2316,HALAWAKANDA P.V.,HALAWAKANDA BERUWALA,Western,13.Kalutara,Kalutara,Beruwala,4.Type3,provincial
2317,HIRIGALGODALLA P.V.,HIRIGALGODALLA PAYAGALA,Western,13.Kalutara,Kalutara,Beruwala,4.Type3,provincial
2319,MASSALA PRIMARY SCHOOL,MASSALA BERUWALA,Western,13.Kalutara,Kalutara,Beruwala,4.Type3,provincial
2320,AGALAWATTA MIHINDU M.M.V.,AGALAWATTA,Western,13.Kalutara,Matugama,Agalawatta,1.1AB,provincial
2321,ATALE M.V.,GURULUBEDDA,Western,13.Kalutara,Matugama,Palindanuwara,2.1C,provincial
2322,KAMBURAWALA M.V.,"KAMBURAWALA, BADURALIYA",Western,13.Kalutara,Matugama,Palindanuwara,1.1AB,provincial
2323,BELLANA M.V.,BELLANA,Western,13.Kalutara,Matugama,Agalawatta,2.1C,provincial
2324,WEEDIYABANDARA M.V.,MORAPITIYA,Western,13.Kalutara,Matugama,Palindanuwara,2.1C,provincial
2325,PELENDA K.V.,PELENDA,Western,13.Kalutara,Matugama,Agalawatta,3.Type2,provincial
2326,KAPUGEDARA K.V.,"KAPUGEDARA, MOLKAWA",Western,13.Kalutara,Matugama,Agalawatta,3.Type2,provincial
2327,KELINKANDA K.V.,"KELINKANDA, AGALAWATTA",Western,13.Kalutara,Matugama,Palindanuwara,3.Type2,provincial
2328,KOSGULANA K.V.,"KOSGULANA, MOLKAWA",Western,13.Kalutara,Matugama,Agalawatta,3.Type2,provincial
2329,GURULUBEDDA P.V.,GURULUBEDDA,Western,13.Kalutara,Matugama,Palindanuwara,4.Type3,provincial
2330,DAPILIGODA P.V.,AGALAWATTA,Western,13.Kalutara,Matugama,Agalawatta,4.Type3,provincial
2331,BADURALIYA K.V.,BADURALIYA,Western,13.Kalutara,Matugama,Palindanuwara,2.1C,provincial
2332,MAGURA P.V.,"MAGURA, BADURALIYA",Western,13.Kalutara,Matugama,Palindanuwara,4.Type3,provincial
2333,MIDALANA P.V.,"MIDALANA, BADURALIYA",Western,13.Kalutara,Matugama,Palindanuwara,4.Type3,provincial
2334,MINIKANDALA P.V.,MORAPITIYA,Western,13.Kalutara,Matugama,Palindanuwara,4.Type3,provincial
2335,MULATIYANA P.V.,AGALAWATTA,Western,13.Kalutara,Matugama,Agalawatta,4.Type3,provincial
2336,"SRI MEDANKARA K.V., YATIYANA","YATIYANA, AGALAWATTA",Western,13.Kalutara,Matugama,Agalawatta,3.Type2,provincial
2337,YAKUPITIYA SRI CHANDAVIMALA P.V.,BELLANA,Western,13.Kalutara,Matugama,Agalawatta,4.Type3,provincial
2338,PAGNGNASENA K.V.,"LATHPANDURA, BADURALIYA",Western,13.Kalutara,Matugama,Palindanuwara,4.Type3,provincial
2339,SRI SIDDHARTHA K.V.,"LATHPANDURA, BADURALIYA",Western,13.Kalutara,Matugama,Palindanuwara,4.Type3,provincial
2340,HEDIGALLE SRI VIPULASIRI K.V.,"HEDIGALLA, GURULUBEDDA",Western,13.Kalutara,Matugama,Palindanuwara,3.Type2,provincial
2341,HEDIGALLA JANAPADA M.V.,"HEDIGALLA JANAPADAYA, BADURALIYA.",Western,13.Kalutara,Matugama,Palindanuwara,2.1C,provincial
2342,AMBEGODA P.V.,"AMBEGODA, MORAPITIYA",Western,13.Kalutara,Matugama,Palindanuwara,4.Type3,provincial
2343,ELABODA P.V.,"ELABODA, BADURALIYA",Western,13.Kalutara,Matugama,Palindanuwara,4.Type3,provincial
2344,INGURUDALUWA K.V.,"HEDIGALLA JANAPADAYA, BADURALIYA",Western,13.Kalutara,Matugama,Palindanuwara,3.Type2,provincial
2345,ILUKPOTHA K.V.,"ILUKPOTHA, BADURALIYA",Western,13.Kalutara,Matugama,Palindanuwara,4.Type3,provincial
2347,DIGANNA P.V.,"DIGANNA, MORAPITIYA",Western,13.Kalutara,Matugama,Palindanuwara,4.Type3,provincial
2348,BOLLUNNA P.V.,"HEDIGALLA COLONY, BADURALIYA",Western,13.Kalutara,Matugama,Palindanuwara,4.Type3,provincial
2349,MIDALANA JANAPADA P.V.,MORAPITIYA,Western,13.Kalutara,Matugama,Palindanuwara,4.Type3,provincial
2350,WALAKADA P.V.,"WALAKADA, MOLKAWA",Western,13.Kalutara,Matugama,Agalawatta,4.Type3,provincial
2351,WATHURANA SRI SARASWATHI P.V.,"WATHURANA, BADURALIYA",Western,13.Kalutara,Matugama,Palindanuwara,4.Type3,provincial
2352,HANDAGIRIKANDA P.V.,AGALAWATTA,Western,13.Kalutara,Matugama,Agalawatta,4.Type3,provincial
2353,HALDOLA SRI JINAWANSHA P.V.,"HALDOLA, BELLANA",Western,13.Kalutara,Matugama,Agalawatta,4.Type3,provincial
2354,MALIYADEWA P.V.,"MARAGAHADENIYA, BADURALIYA",Western,13.Kalutara,Matugama,Palindanuwara,4.Type3,provincial
2355,KELINKANDA JANAPADAYA P.V.,"KELINKANDA, AGALAWATTA",Western,13.Kalutara,Matugama,Palindanuwara,4.Type3,provincial
2356,THAWANA P.V.,MORAPITIYA,Western,13.Kalutara,Matugama,Palindanuwara,4.Type3,provincial
2357,MEEGAHATHENNA MERIL KARIYAWASAM M.M.V.,MEEGAHATHENNA,Western,13.Kalutara,Matugama,Walallawita,1.1AB,provincial
2359,WALALLAWITA M.V.,WALALLAWITA,Western,13.Kalutara,Matugama,Walallawita,2.1C,provincial
2360,KEVITIYAGALA M.V.,"KEVITIYAGALA, POLGAMPALA",Western,13.Kalutara,Matugama,Agalawatta,2.1C,provincial
2361,GAMMANA K.V.,"GAMMANA, YAGIRALA",Western,13.Kalutara,Matugama,Walallawita,3.Type2,provincial
2362,PAREIGAMA K.V.,PAREIGAMA,Western,13.Kalutara,Matugama,Walallawita,3.Type2,provincial
2363,PELAWATTA M.V.,"PELAWATTA, VIA MATHUGAMA",Western,13.Kalutara,Matugama,Walallawita,2.1C,provincial
2364,HALAWALA C.W.W.KANNANGARA K.V.,HALAWALA VIA MATHUGAMA,Western,13.Kalutara,Matugama,Walallawita,3.Type2,provincial
2365,NORTH ITTAPANA SRI SARANANKARA P.V.,ITTAPANA,Western,13.Kalutara,Matugama,Walallawita,4.Type3,provincial
2366,IHALA HEWESSA K.V.,"IHALA HEWESSA, PITIGALA",Western,13.Kalutara,Matugama,Walallawita,3.Type2,provincial
2367,UDUGAMA K.V.,YAGIRALA,Western,13.Kalutara,Matugama,Walallawita,3.Type2,provincial
2368,URAGODA P.V.,"URAGODA, WELIPENNA",Western,13.Kalutara,Matugama,Walallawita,4.Type3,provincial
2369,KURUPITA K.V.,POLGAMPOLA,Western,13.Kalutara,Matugama,Agalawatta,3.Type2,provincial
2370,KITHULGODA K.V.,"KITULGODA, AGALAWATTA",Western,13.Kalutara,Matugama,Agalawatta,3.Type2,provincial
2371,DODAMPAPITIYA P.V.,DODAMPAPITIYA UTHUMGAMA MATHUGAMA,Western,13.Kalutara,Matugama,Walallawita,4.Type3,provincial
2372,GULAWITA P.V.,"GULAWITA SOUTH, WALALLAWITA",Western,13.Kalutara,Matugama,Walallawita,4.Type3,provincial
2373,S.A. WELGAMA K.V.,"DIYAPATHTHUGAMA, POLGAMPOLA",Western,13.Kalutara,Matugama,Agalawatta,3.Type2,provincial
2375,PANNILA P.V.,"PANNILA, VIA MATHUGAMA",Western,13.Kalutara,Matugama,Walallawita,4.Type3,provincial
2376,GULANAWATTA K.V.,"PELAWATTA TEA PROJECT, MATHUGAMA",Western,13.Kalutara,Matugama,Walallawita,3.Type2,provincial
2377,BOTHALAWA K.V.,MEEGAHATHENNA,Western,13.Kalutara,Matugama,Walallawita,3.Type2,provincial
2378,MAHAKALUPAHANA K.V.,"MAHAKALUPAHANA, MATHUGAMA",Western,13.Kalutara,Matugama,Agalawatta,3.Type2,provincial
2379,MAGURUMASWILA K.V.,"MAGURUMASWILA, WALALLAWITA",Western,13.Kalutara,Matugama,Walallawita,3.Type2,provincial
2380,MAKALANDAWA K.V.,"MAKALANDAWA, WALALLAVITA VIA, MATHUGAMA",Western,13.Kalutara,Matugama,Walallawita,3.Type2,provincial
2381,MIRISWATTA M.V.,MIRISWATTA PELAWATTA,Western,13.Kalutara,Matugama,Walallawita,2.1C,provincial
2383,LIHINIYAWA K.V.,LIHINIYAWA MEEGAHATHENNA,Western,13.Kalutara,Matugama,Walallawita,3.Type2,provincial
2384,HEWESSA K.V.,PAHALA HEWESSA,Western,13.Kalutara,Matugama,Walallawita,3.Type2,provincial
2385,RATHMALE K.V.,"RATHMALE, POLGAMPALA",Western,13.Kalutara,Matugama,Agalawatta,3.Type2,provincial
2386,THINIYAWALA M.V.,"THINIYAWALA VIA, MATHUGAMA",Western,13.Kalutara,Matugama,Agalawatta,2.1C,provincial
2392,WEERAKANDA P.V.,"WEERAKANDA, PELAWATTA",Western,13.Kalutara,Matugama,Walallawita,4.Type3,provincial
2393,MEEGAHATHENNA P.V.,MEEGAHATHENNA,Western,13.Kalutara,Matugama,Walallawita,4.Type3,provincial
2394,MORAGALA SIRI SUNANDA P.V.,"MORAGALA, MEEGAHATHENNA",Western,13.Kalutara,Matugama,Walallawita,4.Type3,provincial
2395,RANEPURAGODA P.V.,RANEPURAGODA PAHALA HEWESSA,Western,13.Kalutara,Matugama,Walallawita,4.Type3,provincial
2398,HALAWALKELE P.V.,HALAWALKELE MEEGATHENNA,Western,13.Kalutara,Matugama,Walallawita,4.Type3,provincial
2400,THALPEDIWALA P.V.,"THALPEDIWALA, MEEGAHATHENNA",Western,13.Kalutara,Matugama,Walallawita,4.Type3,provincial
2401,PUSSAWALA P.V.,PUSSAWALA PELAWATTA,Western,13.Kalutara,Matugama,Walallawita,4.Type3,provincial
2402,YATTAPATHA K.V.,"10 MILE POST, YATTAPATHA",Western,13.Kalutara,Matugama,Walallawita,3.Type2,provincial
2403,KARAPAGALA P.V.,"KARAPAGALA, YAGIRALA",Western,13.Kalutara,Matugama,Walallawita,4.Type3,provincial
2404,DIKHENA K.V.,"HEDIGALLA COLONY, BADURALIYA",Western,13.Kalutara,Matugama,Palindanuwara,3.Type2,provincial
2407,DHARGA TOWN ZAHIRA MAHA VIDYALAYA,DHARGA TOWN,Western,13.Kalutara,Kalutara,Beruwala,1.1AB,provincial
2408,BERUWALA NALEEM HAJIAR LADIES COLLEGE,"CHINA FORT, BERUWALA",Western,13.Kalutara,Kalutara,Beruwala,1.1AB,provincial
2409,BERUWALA AL-FASIYATHUL NASRIYA MUSILM BALIKA M.V.,"MARADANA RD, MARADANA, BERUWALA",Western,13.Kalutara,Kalutara,Beruwala,2.1C,provincial
2410,AL-HASANIYA M.V.,"INDIRILIGODA, MAGGONA",Western,13.Kalutara,Kalutara,Beruwala,2.1C,provincial
2411,BERUWALA ZAM REFAI HAJIAR MAHA VIDYALAYA,MALIGAHENA BERUWALA,Western,13.Kalutara,Kalutara,Beruwala,1.1AB,provincial
2412,KALUTARA MUSLIM M.M.V.,"51, MOSQUE RD, KALUTARA SOUTH",Western,13.Kalutara,Kalutara,Kalutara,1.1AB,provincial
2413,KALUTARA MUSLIM BALIKA M.V.,"MOOR STREET, KALUTARA",Western,13.Kalutara,Kalutara,Kalutara,1.1AB,provincial
2414,I L M SAMSUDEEN VIDYALAYA,MADDONA BERUWALA,Western,13.Kalutara,Kalutara,Beruwala,3.Type2,provincial
2415,VEYANGALLA MUSLIM M.V.,"VEYANGALLA, AGALAWATTA",Western,13.Kalutara,Horana,Bulathsinhala,2.1C,provincial
2417,MILLAKANDE T M.V.,BULATHSINGHALA,Western,13.Kalutara,Horana,Bulathsinhala,2.1C,provincial
2418,DHARGA TOWN AL-HAMBRA MAHA VIDYALAYA,DHARGA TOWN,Western,13.Kalutara,Kalutara,Beruwala,1.1AB,provincial
2419,MILLEWA TAMIL P.V.,"MILLEWA ESTATE, MILLEWA",Western,13.Kalutara,Horana,Horana,4.Type3,provincial
2420,EDURANGALA TAMIL K.V.,INGIRIYA,Western,13.Kalutara,Horana,Horana,3.Type2,provincial
2421,HORANA TAMIL M.V.,HORANA,Western,13.Kalutara,Horana,Horana,2.1C,provincial
2422,PERTH TAMIL P.V.,PORUWADANDA,Western,13.Kalutara,Horana,Horana,4.Type3,provincial
2423,RAIGAM SARASWATHI TAMIL K.V.,INGIRIYA,Western,13.Kalutara,Horana,Horana,3.Type2,provincial
2424,FROCESTER TAMIL P.V.,GOVINNA,Western,13.Kalutara,Horana,Bulathsinhala,4.Type3,provincial
2425,GIKIYANAKANDA TAMIL K.V.,"GIKIYANAKANDA, NEBODA",Western,13.Kalutara,Horana,Bulathsinhala,3.Type2,provincial
2426,KOBOWELA TAMIL P.V.,"DENIKADA, GOVINNA",Western,13.Kalutara,Horana,Bulathsinhala,4.Type3,provincial
2428,KUDAGANGA TAMIL K.V.,MAHAGAMA,Western,13.Kalutara,Horana,Bulathsinhala,4.Type3,provincial
2429,S.TAMIL FRANCIS TAMIL P.V.,"GALAHENA, BULATHSINGHALA",Western,13.Kalutara,Horana,Bulathsinhala,4.Type3,provincial
2430,VIPULANANDA TAMIL VIDYALAYA,INGIRIYA,Western,13.Kalutara,Horana,Horana,2.1C,provincial
2431,PANADURA AL-FAHRIYA CENTRAL COLLEGE,THOTAWATHA PANADURA,Western,13.Kalutara,Kalutara,Panadura,1.1AB,provincial
2432,PANADURA JEELAN CENTRAL COLLEGE,HENAMULLA PANADUARA,Western,13.Kalutara,Kalutara,Panadura,1.1AB,provincial
2433,ILMA MUSLIM VIDYALAYA,AMBALANDUWA PANADURA,Western,13.Kalutara,Kalutara,Panadura,3.Type2,provincial
2434,ALAVIYA MUSLIM MAHA VIDYALAYA,ELUWILA PANADURA,Western,13.Kalutara,Kalutara,Panadura,2.1C,provincial
2435,HORETHUDUWA MUSLIM VIDYALAYA,"GALLE RD, HORETHUDUWA KESELWATTHA, PANADURA",Western,13.Kalutara,Kalutara,Panadura,2.1C,provincial
2436,BANDARAGAMA AL-GAZZALY M.M.V.,"ATULUGAMA, BANDARAGAMA",Western,13.Kalutara,Horana,Bandaragama,1.1AB,provincial
2437,NEUCHATAL TAMIL K.V.,NEBODA,Western,13.Kalutara,Horana,Bandaragama,3.Type2,provincial
2438,DIKHENA TAMIL K.V.,GALPATHA,Western,13.Kalutara,Horana,Bandaragama,3.Type2,provincial
2440,WELIPENNA RAHMANIYA M.V.,WELIPENNA,Western,13.Kalutara,Matugama,Matugama,2.1C,provincial
2441,CULLODEN NAVODYA TAMIL MAHA VIDYALAYA,NEBODA,Western,13.Kalutara,Kalutara,Dodangoda,2.1C,provincial
2442,SIRIKANDURA TAMIL P.V.,MATUGAMA,Western,13.Kalutara,Matugama,Matugama,4.Type3,provincial
2443,AMBETENNA TAMIL P.V.,MATUGAMA,Western,13.Kalutara,Matugama,Matugama,4.Type3,provincial
2444,ANNASIGALA TAMIL P.V.,"NAVUTHTHUDUWA, MATUGAMA",Western,13.Kalutara,Matugama,Matugama,4.Type3,provincial
2445,BHARADI TAMIL MAHA VIDYALAYA,ARAPOLAKANDE TEBUWANA,Western,13.Kalutara,Kalutara,Dodangoda,2.1C,provincial
2446,ELADUWA TAMIL VIDYALAYA,MATUGAMA,Western,13.Kalutara,Kalutara,Dodangoda,4.Type3,provincial
2447,GODAHENA TAMIL VIDYALAYAM,DODANGODA,Western,13.Kalutara,Kalutara,Dodangoda,3.Type2,provincial
2448,MADDEGEDARA TAMIL P.V.,NAVUTHTHUDUWA,Western,13.Kalutara,Matugama,Matugama,4.Type3,provincial
2449,MALABODA TAMIL V.,DODAMGODA,Western,13.Kalutara,Kalutara,Dodangoda,3.Type2,provincial
2450,PALLEGODA TAMIL P.V.,NAVUTHTHUDUWA,Western,13.Kalutara,Matugama,Matugama,4.Type3,provincial
2452,KALAIMAGAL M.V.,"YATADOLA, MATUGAMA",Western,13.Kalutara,Matugama,Matugama,2.1C,provincial
2453,VOGAN TAMIL P.V.,MATUGAMA,Western,13.Kalutara,Matugama,Matugama,4.Type3,provincial
2454,PELENDA TAMIL V.,BADURALIYA,Western,13.Kalutara,Matugama,Agalawatta,4.Type3,provincial
2455,VIVEKANANDA TAMIL K.V.,"MARAGAHADENIYA, BADURALIYA",Western,13.Kalutara,Matugama,Palindanuwara,3.Type2,provincial
2456,PELENDA MUSLIM K.V.,"PELENDA, AGALAWATTA",Western,13.Kalutara,Matugama,Agalawatta,3.Type2,provincial
2457,GALEWATTA TAMIL P.V.,AGALAWATTA,Western,13.Kalutara,Matugama,Agalawatta,4.Type3,provincial
2458,PIMBURA TAMIL P.V.,AGALAWATTA,Western,13.Kalutara,Matugama,Agalawatta,4.Type3,provincial
2459,DALKEITH TAMIL K.V.,BADURALIYA,Western,13.Kalutara,Matugama,Palindanuwara,3.Type2,provincial
2460,MIRISWATTA TAMIL V.,ITTAPANA,Western,13.Kalutara,Matugama,Walallawita,4.Type3,provincial
2462,SRI RAMAKRISHNA K.V.,BADURALIYA,Western,13.Kalutara,Matugama,Palindanuwara,3.Type2,provincial
2463,PAYAGALA HINDU COLLEGE,DODANGODA,Western,13.Kalutara,Kalutara,Dodangoda,3.Type2,provincial
2464,MIRISHENA TAMIL P.V.,BULATHSINGHALA,Western,13.Kalutara,Horana,Bulathsinhala,4.Type3,provincial
2465,HALWATHURA TAMIL M.V.,BULATHSINHALA,Western,13.Kalutara,Horana,Bulathsinhala,2.1C,provincial
2468,MATUGAMA E.W. ADIKARAM M.V.,MATUGAMA,Western,13.Kalutara,Matugama,Matugama,2.1C,provincial
2469,GURULUGOMI M.V.,"KUMARATHUNGA MW, KALUTARA NORTH",Western,13.Kalutara,Kalutara,Kalutara,1.1AB,provincial
2473,WADDUWA CENTRAL PRIMARY SCHOOL,"WIJAYA RD, MOLLIGODA",Western,13.Kalutara,Kalutara,Panadura,4.Type3,provincial
2475,DHARGA TOWN ZAHIRA PRIMARY SCHOOL,"ZAHIRA COLLEGE RD, DHARGA TOWN",Western,13.Kalutara,Kalutara,Beruwala,4.Type3,provincial
