census_no,school_name,school_address,province,district,zone,education_division,school_type,category
19367,ST. ANTHONY'S M.V.,"ALAGOLLEWA, MURIYAKADAWALA.",North Central,71.Anuradhapura,Kekirawa,Thirappane,2.1C,provincial
19368,NARANGALLEGAMA V.,"NARANGALLEGAMA, SENAPURA",North Central,71.Anuradhapura,Kekirawa,Ipalogama,3.Type2,provincial
19369,PAYINDIKULAMA V.,"PAYINDIKULAMA, WALAGAMBAHUWA.",North Central,71.Anuradhapura,Kekirawa,Thirappane,3.Type2,provincial
19370,MAMINIYAWA VIDYALAYA,"MAMINIYAWA, MARADANKADWALA",North Central,71.Anuradhapura,Kekirawa,Kekirawa,4.Type3,provincial
19371,MANEWA VIDYALAYA,IPALOGAMA,North Central,71.Anuradhapura,Kekirawa,Ipalogama,4.Type3,provincial
19372,MURIYAKADAWALA MAITHREE VIDYALAYA,GALENBIDUNUWEWA,North Central,71.Anuradhapura,Kekirawa,Thirappane,4.Type3,provincial
19373,KALEAMUNUKOLE VIDYALAYA,"KALEAMUNUKOLE, EPPAWALA",North Central,71.Anuradhapura,Thambuttegama,Thalawa,3.Type2,provincial
19374,NALLAMUDAWA VIDYALAYA,"NALLAMUDAWA, EPPAWALA",North Central,71.Anuradhapura,Thambuttegama,Thalawa,3.Type2,provincial
19376,"DHARMALOKA VIDYALAYA, MAWATHAWEWA","MAWATHAWEWA, EPPAWALA",North Central,71.Anuradhapura,Thambuttegama,Thalawa,3.Type2,provincial
19377,AMUNICHCHIYA VIDYALAYA,"AMUNICHCHIYA, MURIYAKADAWALA.",North Central,71.Anuradhapura,Kekirawa,Thirappane,4.Type3,provincial
19379,ALUTH GATHIRIYAGAMA V.,KAGAMA,North Central,71.Anuradhapura,Kekirawa,Ipalogama,4.Type3,provincial
19381,KUDA KANUMULLA VIDYALAYA,THIRAPPANE,North Central,71.Anuradhapura,Kekirawa,Thirappane,4.Type3,provincial
19382,GAMINI HALMILLEWA V.,IPPOLOGAMA,North Central,71.Anuradhapura,Kekirawa,Ipalogama,4.Type3,provincial
19383,PETHISRAMBEWA VIDYALAYA,"PETHISRAMBEWA, MARADANKADAWALA.",North Central,71.Anuradhapura,Kekirawa,Thirappane,4.Type3,provincial
19384,PAHALA WEMBUWA V.,IPOLOGAMA,North Central,71.Anuradhapura,Kekirawa,Ipalogama,4.Type3,provincial
19385,PULIYANKULAMA VIDYALAYA,"PULIYANKULAMA, MARADANKADWALA",North Central,71.Anuradhapura,Kekirawa,Kekirawa,4.Type3,provincial
19388,MAMINIYA RABAWA VIDYALAYA,GANEWALPOLA,North Central,71.Anuradhapura,Kekirawa,Kekirawa,4.Type3,provincial
19391,UTTIMADUWA V.,UTTIMADUWA.,North Central,71.Anuradhapura,Kekirawa,Thirappane,4.Type3,provincial
19393,ORUKMANKULAMA VIDYALAYA,UTTIMADUWA,North Central,71.Anuradhapura,Kekirawa,Thirappane,4.Type3,provincial
19394,KATTAMURICHCHANA M.V.,MARADANKADAWALA,North Central,71.Anuradhapura,Kekirawa,Thirappane,3.Type2,provincial
19395,KUTTIKULAMA SIRI SEELAWANSHA M.V.,"KUTTIKULAMA, SIWALAKULAMA.",North Central,71.Anuradhapura,Kekirawa,Thirappane,2.1C,provincial
19396,KAHAPATHVILAGAMA V.,"KAHAPATHVILAGAMA, UTTIMADUWA",North Central,71.Anuradhapura,Galenbindunuwewa,Mihintale,3.Type2,provincial
19397,GALKULAMA DHAMMADINNA M.V.,GALKULAMA,North Central,71.Anuradhapura,Kekirawa,Thirappane,2.1C,provincial
19398,MAHANAMA M.V.,THIRAPPANE,North Central,71.Anuradhapura,Kekirawa,Thirappane,1.1AB,provincial
19399,THODAMADUWA VIDYALAYA,"THODAMADUWA, SIWALAKULAMA",North Central,71.Anuradhapura,Galenbindunuwewa,Galenbindunuwewa,3.Type2,provincial
19400,THAMMENNAGAMA VIDYALAYA,"THAMMENNAGAMA, MAILAGASWEWA.",North Central,71.Anuradhapura,Galenbindunuwewa,Galenbindunuwewa,3.Type2,provincial
19401,DAMBAGOLLEWA VIDYALAYA,SIWALAKULAMA,North Central,71.Anuradhapura,Galenbindunuwewa,Galenbindunuwewa,4.Type3,provincial
19403,NACHCHADOOWA SINHALA MAHA VIYALAYA,NACHCHADUWA ANURADHAPURA,North Central,71.Anuradhapura,Anuradhapura,Nachchaduwa,2.1C,provincial
19404,NATIYAGAMA V.,IHALAGAMA MIHINTALE,North Central,71.Anuradhapura,Galenbindunuwewa,Mihintale,4.Type3,provincial
19405,PAYIRIMADUWA VIDYALAYA,"PAYIRIMADUWA, SIWALAKULAMA",North Central,71.Anuradhapura,Kekirawa,Thirappane,3.Type2,provincial
19406,PAHALA HALMILLEWA V.,SIWALAKULAMA,North Central,71.Anuradhapura,Galenbindunuwewa,Mihintale,3.Type2,provincial
19407,PARAKUMMURIYAKADAWALA VIDYALAYA,SIWALAKULAMA,North Central,71.Anuradhapura,Galenbindunuwewa,Galenbindunuwewa,4.Type3,provincial
19408,PUNCHIKULAMA VIDYALAYA,"PUNCHIKULAMA, THIRAPPANE.",North Central,71.Anuradhapura,Kekirawa,Thirappane,3.Type2,provincial
19409,MARADANKALLA SHI BODHI VIDYALAYA,"MARADANKALLA, MIHINTHALE",North Central,71.Anuradhapura,Galenbindunuwewa,Mihintale,3.Type2,provincial
19410,MAILAGASWEWA VIDYALAYA,"MAILAGASWEWA, GALENBINDUNUWEWA",North Central,71.Anuradhapura,Galenbindunuwewa,Galenbindunuwewa,3.Type2,provincial
19411,SRI SARANANDA VIDYALAYA,"MANANKATTIYA, MEGODAWEWA",North Central,71.Anuradhapura,Galenbindunuwewa,Galenbindunuwewa,3.Type2,provincial
19412,MAWATHAWEWA DHARMARAJA VIDYALAYA,"MAWATHAWEWA, MILAGASWEWA.",North Central,71.Anuradhapura,Kekirawa,Thirappane,4.Type3,provincial
19413,PATHIRAJA THENNAKOON MODEL PRIMARY SCHOOL,MIHINTHALE,North Central,71.Anuradhapura,Galenbindunuwewa,Mihintale,4.Type3,provincial
19414,MIHINTHALE M.V.,MIHINTHALE,North Central,71.Anuradhapura,Galenbindunuwewa,Mihintale,1.1AB,provincial
19415,MEEWELLEWA VIDYALAYA,MARADANKADAWALA,North Central,71.Anuradhapura,Kekirawa,Thirappane,3.Type2,provincial
19416,LABUNORUWA PANDUKABHAYA M.V.,MARADANKADAWALA.,North Central,71.Anuradhapura,Kekirawa,Thirappane,2.1C,provincial
19417,WEMBUWEWA VIDYALAYA,WEMBUWEWA SIVALAKULAMA,North Central,71.Anuradhapura,Galenbindunuwewa,Galenbindunuwewa,4.Type3,provincial
19418,WELLARAGAMA V.,"MARADANKALLA, MIHINTHALE",North Central,71.Anuradhapura,Galenbindunuwewa,Mihintale,4.Type3,provincial
19419,SIWALAKULAMA SEEWALI MAHA VIDYALAYA,SIWALAKULAMA,North Central,71.Anuradhapura,Galenbindunuwewa,Galenbindunuwewa,2.1C,provincial
19420,SELESTHIMADUWA VIDYALAYA,NACHCHADOOWA,North Central,71.Anuradhapura,Kekirawa,Thirappane,3.Type2,provincial
19421,ETHUNGAMA GEMUNU M.V.,"ETHUNGAMA, THIRAPPANE",North Central,71.Anuradhapura,Kekirawa,Thirappane,2.1C,provincial
19422,ANDIYAGALA NAWODYA V.,ANDIYAGALA,North Central,71.Anuradhapura,Kekirawa,Palagala,2.1C,provincial
19423,UPULWEHERA P.V.,"MANERUWA, NEGAMPAHA",North Central,71.Anuradhapura,Kekirawa,Palagala,4.Type3,provincial
19424,IHALA KAGAMA V.,MARADANKADAWALA,North Central,71.Anuradhapura,Kekirawa,Ipalogama,4.Type3,provincial
19425,OLUKARADA VIDYALAYA,"OLUKARADAGAMA, KEKIRAWA",North Central,71.Anuradhapura,Kekirawa,Kekirawa,2.1C,provincial
19426,KANDALAMA PALLEGAMA M.V.,KITHULHITIYAWA,North Central,71.Anuradhapura,Kekirawa,Kekirawa,2.1C,provincial
19427,KARAWILAGALA VIDYALAYA,"KARAWILAGALA, PALAGALA",North Central,71.Anuradhapura,Kekirawa,Palagala,4.Type3,provincial
19428,KALUARCHCHIYAGAMA V.,"HINUGURUWEWA, ADIYAGALA",North Central,71.Anuradhapura,Kekirawa,Palagala,4.Type3,provincial
19430,KEKIRAWA MODEL P.S.,"RAILWAY TOWN, KEKIRAWA",North Central,71.Anuradhapura,Kekirawa,Kekirawa,4.Type3,provincial
19431,KIRIDIWATH P.V.,"KIRIDIWATHTHA, PALAGALA",North Central,71.Anuradhapura,Kekirawa,Palagala,4.Type3,provincial
19432,KITHULHITIYWA V.,"KITHULHITIYAWA, KEKIRAWA",North Central,71.Anuradhapura,Kekirawa,Kekirawa,4.Type3,provincial
19433,GALKIRIYAGAMA PRIMARY SCHOOL,GALKIRIYAGAMA,North Central,71.Anuradhapura,Kekirawa,Palagala,4.Type3,provincial
19434,THELADINNANINWEWA V.,"DABULUHALMILLAWEWA, KEKIRAWA",North Central,71.Anuradhapura,Kekirawa,Palagala,3.Type2,provincial
19435,THELABIYAGAMA VIDYALAYA,"THELABIYAGAMA, KEKIRAWA",North Central,71.Anuradhapura,Kekirawa,Kekirawa,4.Type3,provincial
19436,PARAWAHAGAMA V.,"PARAWAHAGAMA, ADIYAGAL",North Central,71.Anuradhapura,Kekirawa,Palagala,4.Type3,provincial
19437,PALAGALA M.V.,PLAGALA,North Central,71.Anuradhapura,Kekirawa,Palagala,2.1C,provincial
19438,PALLEKAGGAMA V.,MARADANKADAWALA,North Central,71.Anuradhapura,Kekirawa,Ipalogama,4.Type3,provincial
19439,PELBADIYAWE P.V.,"PELBADIYAWA, ADIYAGALA",North Central,71.Anuradhapura,Kekirawa,Palagala,4.Type3,provincial
19440,BUDUGEHINNA M.V.,"BUDUGEHINNA, DEVAGUWA",North Central,71.Anuradhapura,Kekirawa,Palagala,2.1C,provincial
19441,MANGALAPURA V.,VIJITHAPURA,North Central,71.Anuradhapura,Kekirawa,Kekirawa,4.Type3,provincial
19442,MADATUGAMA SRI REWATHA M.V.,MADATUGAMA,North Central,71.Anuradhapura,Kekirawa,Kekirawa,1.1AB,provincial
19443,MANERUWA.M.V.,"MANERUWA, NAGAMPHA",North Central,71.Anuradhapura,Kekirawa,Palagala,3.Type2,provincial
19444,MURUNGAHITIKADA VIDYALAYA,"MURUGAHITIKANDA, MADATUGAMA",North Central,71.Anuradhapura,Kekirawa,Kekirawa,3.Type2,provincial
19445,MUDAPERUMAGAMA VIDYALAYA,KEKIRAWA,North Central,71.Anuradhapura,Kekirawa,Kekirawa,4.Type3,provincial
19446,MOROTHTHEGAMA P.V.,DEWAHUWA,North Central,71.Anuradhapura,Kekirawa,Palagala,4.Type3,provincial
19447,MORAGOLLAGAMA PRIMARY SCHOOL,"MAHA ELAGAMUWA, KEKIRAWA",North Central,71.Anuradhapura,Kekirawa,Kekirawa,4.Type3,provincial
19448,RANAWA P.V.,"RANAWA, GALKIRIYAGAMA",North Central,71.Anuradhapura,Kekirawa,Palagala,4.Type3,provincial
19449,RAMADEGALA VIDYALAYA,"RAMADEGALA, KITHULHITIYAWA",North Central,71.Anuradhapura,Kekirawa,Kekirawa,4.Type3,provincial
19451,DHAMBULU HALMILLAWEWA MODLE M.V.,"DABULUHALMILAWA, KEKEIRAWA",North Central,71.Anuradhapura,Kekirawa,Palagala,2.1C,provincial
19452,HEVENTHANNEGAMA V.,MADATUGAMA,North Central,71.Anuradhapura,Kekirawa,Kekirawa,4.Type3,provincial
19453,HIRIPITIYAGAMA P.V.,IPPALOGAMA,North Central,71.Anuradhapura,Kekirawa,Ipalogama,4.Type3,provincial
19454,KEKIRAWA BASTIAN SILVA M.V.,KEKIRAWA,North Central,71.Anuradhapura,Kekirawa,Kekirawa,2.1C,provincial
19455,DABEVATANA VIDYALAYA,GALKIRIYAGAMA,North Central,71.Anuradhapura,Kekirawa,Kekirawa,4.Type3,provincial
19456,GALKIRIYAGAMA M.M.V.,GALKIRIYAGAMA,North Central,71.Anuradhapura,Kekirawa,Palagala,1.1AB,provincial
19458,PALUGASWEWA VIDYALAYA,"HABARANA ROAD, PALUGASWEWA",North Central,71.Anuradhapura,Kekirawa,Palugaswewa,2.1C,provincial
19459,HABARANA SECONDARY SCHOOL,"POLONNARUWA ROAD, HABARANA",North Central,71.Anuradhapura,Kekirawa,Palugaswewa,2.1C,provincial
19460,EMBULGASWEWA VIDYALAYA,"EMBULGASWEWA, KEKIRAWA",North Central,71.Anuradhapura,Kekirawa,Kekirawa,4.Type3,provincial
19461,KALUEBE VIDYALAYA,MEGODAWEWA,North Central,71.Anuradhapura,Kekirawa,Kekirawa,4.Type3,provincial
19462,KELEWA SUMANA VIDYALAYA,"BELLANKADAWALA, PALUGASWEWA",North Central,71.Anuradhapura,Kekirawa,Palugaswewa,3.Type2,provincial
19463,KIRMETIYAWA GAMINI VIDYALAYA,KIRIMETIYAWA,North Central,71.Anuradhapura,Kekirawa,Kekirawa,4.Type3,provincial
19464,KUMBUKWEWA NEMALSIRI VIDYALAYA,"KUMBUKWEWA, KEKIRAWA",North Central,71.Anuradhapura,Kekirawa,Kekirawa,4.Type3,provincial
19465,KUMBUKWEWA PRIMARY SCHOOL,"KUMBUKWEWA, HABARANA",North Central,71.Anuradhapura,Kekirawa,Palugaswewa,4.Type3,provincial
19466,KORASAGALLA VIDYALAYA,"KORASAGALLA, KEKIRAWA",North Central,71.Anuradhapura,Kekirawa,Kekirawa,4.Type3,provincial
19467,GALAPITAGALA VIDYALAYA,GANEWALPOLA,North Central,71.Anuradhapura,Kekirawa,Palugaswewa,3.Type2,provincial
19468,DEMUNNEWA VIDYALAYA,PALUGASWEWA,North Central,71.Anuradhapura,Kekirawa,Palugaswewa,4.Type3,provincial
19469,NAWAKKULMA VIDYALAYA,"NAWAKKULAMA, MEGODAWEWA",North Central,71.Anuradhapura,Kekirawa,Kekirawa,4.Type3,provincial
19470,PUWAKPITIYA PRIMARY SCHOOL,"PUWAKPITIYA, HABARANA",North Central,71.Anuradhapura,Kekirawa,Palugaswewa,4.Type3,provincial
19471,PUSDIULWEWA VIDYALAYA,"ASIRIGAMA, NAMALPURA, GALENBIDUNUWEWA",North Central,71.Anuradhapura,Kekirawa,Palugaswewa,3.Type2,provincial
19472,BENDIWEWA VIDYALAYA,"BENDIWEWA, MEGODAWEWA",North Central,71.Anuradhapura,Kekirawa,Kekirawa,4.Type3,provincial
19473,MADAWALA VIDYALAYA,"NAMALPURA, GALENBIDUNUWEWA",North Central,71.Anuradhapura,Kekirawa,Palugaswewa,3.Type2,provincial
19474,MAHAELAGAMUWA P.V.,"MAHAELAGAMUWA, KEKIRAWA",North Central,71.Anuradhapura,Kekirawa,Kekirawa,4.Type3,provincial
19475,MAHA MEEGASWEWA VIDYALAYA,"NAMALPURA, GALENBIDUNUWEWA",North Central,71.Anuradhapura,Kekirawa,Palugaswewa,4.Type3,provincial
19476,MAHA RABAWEWAVIDYALAYA,"MAHARABAWEWA, PADIKARAMADUWA",North Central,71.Anuradhapura,Kekirawa,Palugaswewa,4.Type3,provincial
19477,MATAMBUWAWA MAHA DIVULWEWA VIDYALAYA,"NAMALPURA, GALENBIDUNUWEWA",North Central,71.Anuradhapura,Kekirawa,Kekirawa,4.Type3,provincial
19478,MATABUWA HALMILLEWA VIDYALAYA,"NAMALPURA, GALENBINDUNUWEWA",North Central,71.Anuradhapura,Kekirawa,Palugaswewa,4.Type3,provincial
19479,MEDAGAMA V.,"MEDAGAMA, KEKIRAWA.",North Central,71.Anuradhapura,Kekirawa,Kekirawa,4.Type3,provincial
19481,MORAGODA V.,"MORAGODA, MEGODAWEWA.",North Central,71.Anuradhapura,Kekirawa,Kekirawa,3.Type2,provincial
19482,RATHMALKANDA V.,KEKIRAWA,North Central,71.Anuradhapura,Kekirawa,Kekirawa,4.Type3,provincial
19483,WERUNKULAMA V.,"WERUNKULAMA, KEKIRAWA",North Central,71.Anuradhapura,Kekirawa,Kekirawa,4.Type3,provincial
19484,WERAGALA VIDYALAYA,"WERAGALA, PALUGASWEWA",North Central,71.Anuradhapura,Kekirawa,Palugaswewa,4.Type3,provincial
19485,SENADIRIYAGAMA VIDYALAYA,PALUGASWEWA,North Central,71.Anuradhapura,Kekirawa,Palugaswewa,4.Type3,provincial
19486,HIRIWADUNNA PRIMARY SCHOOL,"HIRIWADUNNA, HABARANA",North Central,71.Anuradhapura,Kekirawa,Palugaswewa,4.Type3,provincial
19488,VIVEKANANDA TAMIL MAHA VIDYALAYA,BANDARANAYAKA MW ANURADHAPURA,North Central,71.Anuradhapura,Anuradhapura,Nuwaragam Palatha East,2.1C,provincial
19489,KANADARA KATUKELIYAWA MUSLIM M.V.,"KANADARA KATUKELIYAWA, IHALAGAMA, MIHINTALE",North Central,71.Anuradhapura,Galenbindunuwewa,Mihintale,2.1C,provincial
19490,AL-MADEENA VIDYALAYA,KUDANELUBEWA HIDOGAMA,North Central,71.Anuradhapura,Anuradhapura,Nachchaduwa,3.Type2,provincial
19491,KATIYAWA AL-AZAD MUSLIM VIDYALAYA,"TRACK-07, KATIYAWA",North Central,71.Anuradhapura,Kekirawa,Ipalogama,3.Type2,provincial
19492,KALAWEWA MUSLIM V.,"KALAWEWA, VIJITHAPURA",North Central,71.Anuradhapura,Kekirawa,Ipalogama,1.1AB,provincial
19493,NAGAMA MUSLIM V.,"NAGAMA, NAGAMPAHA",North Central,71.Anuradhapura,Kekirawa,Palagala,2.1C,provincial
19494,ALAHAPPERUMAGAMA MUSLIM V.,VIJITHAPURA,North Central,71.Anuradhapura,Kekirawa,Ipalogama,3.Type2,provincial
19495,UDANIDIGAMA AL MINA MAHA VIDYALAYA,MADATUGAMA,North Central,71.Anuradhapura,Kekirawa,Kekirawa,2.1C,provincial
19496,KATUKELIYAWA M.V.,PUBBOGAMA,North Central,71.Anuradhapura,Kekirawa,Palagala,4.Type3,provincial
19497,BAPTIST MISSION TAMIL SCHOOL,"THALAWA ROAD, KEKIRAWA",North Central,71.Anuradhapura,Kekirawa,Kekirawa,3.Type2,provincial
19498,NELLEYAGAMA MUSLIM V.,"NELLIYAGAMA, PALAGALA",North Central,71.Anuradhapura,Kekirawa,Palagala,2.1C,provincial
19499,KEKIRAWA MUSLIM MAHA VIDYALAYA,KEKIRAWA,North Central,71.Anuradhapura,Kekirawa,Kekirawa,2.1C,provincial
19500,BANDARAPOTHANA MUSLIM VIDYALAYA,"BANDARAPOTHANA, PUBBOGAMA",North Central,71.Anuradhapura,Kekirawa,Kekirawa,4.Type3,provincial
19501,BALALUWEWA MUSLIM V.,"BALALUWEWA, PALAGALA",North Central,71.Anuradhapura,Kekirawa,Palagala,2.1C,provincial
19502,HORAPOLA MUSLIM VIDYALAYA,"HORAPOLA, KEKIRAWA",North Central,71.Anuradhapura,Kekirawa,Kekirawa,3.Type2,provincial
19503,MADATUGAMA MUSLIM VIDYALAYA,"ANDIYAGALA ROAD, KEKIRAWA",North Central,71.Anuradhapura,Kekirawa,Kekirawa,3.Type2,provincial
19504,IHALAPULIYANKULAMA MUSLIM VIDYALAYA,MARADANKADAWALA,North Central,71.Anuradhapura,Kekirawa,Kekirawa,3.Type2,provincial
19505,KALLANCHIYAGAMA ARAFA M.V.,"KALLANCHIYAGAMA, KAGAMA, 50282",North Central,71.Anuradhapura,Kekirawa,Ipalogama,2.1C,provincial
19506,KOLLANKUTTYGAMA MUSLIM VIDYALAYA,"KOLLANKUTTYGAMA, MARADANKADAWALA",North Central,71.Anuradhapura,Kekirawa,Kekirawa,3.Type2,provincial
19507,GANEWALPOLA MUSLIM MAHA VIDYALAYA,"GANEWALPOLA, KEKIRAWA",North Central,71.Anuradhapura,Kekirawa,Kekirawa,2.1C,provincial
19508,NACHCHADUWA MUSLIM MAHA VIDYALAYA,NEW TOWN NACHCHADUWA ANURADAPURA,North Central,71.Anuradhapura,Anuradhapura,Nachchaduwa,2.1C,provincial
19509,BAMUNUGAMA MUSLIM VIDYALAYA,"UTHTHUPITIYA, MURIYAKADAWALA.",North Central,71.Anuradhapura,Kekirawa,Thirappane,2.1C,provincial
19510,AL-AMEEN MUSLIM VIDYALAYA,MARADANKADAWALA,North Central,71.Anuradhapura,Kekirawa,Kekirawa,3.Type2,provincial
19511,MIHINTHALE MUSLIM V.,MIHINTHALE,North Central,71.Anuradhapura,Galenbindunuwewa,Mihintale,3.Type2,provincial
19512,DEMATTEGAMA MUSLIM VIDYALAYA,THIRAPPANE,North Central,71.Anuradhapura,Kekirawa,Thirappane,3.Type2,provincial
19513,KADADUGAMA JAYA MUSLIM MAHA VIDYALAYA,"KADANTUGAMA, PUBBOGAMA",North Central,71.Anuradhapura,Kekirawa,Kekirawa,1.1AB,provincial
19514,KAHATAGASDIGILIYA MUSLIM MAHA VIDYALAYA,UPULDENIYA ROAD KAHATAGASDIGILIYA,North Central,71.Anuradhapura,Galenbindunuwewa,Kahatagasdigiliya,1.1AB,provincial
19516,EITHALWETUNUWEWA MUSLIM MAHA VIDYALAYA,"EITHALWETUNUWEWA, MAHAPOTHANA, KAHATAGASDIGILIYA.",North Central,71.Anuradhapura,Galenbindunuwewa,Kahatagasdigiliya,2.1C,provincial
19517,KADAWATH RATHMALE MUSLIM VIDYALAYA,HOROWPOTHANA,North Central,71.Anuradhapura,Kebithigollewa,Horowpothana,3.Type2,provincial
19518,THIMBIRIYATHTHAWALA MUSLIM VIDYALAYA,HOROWPOTHANA,North Central,71.Anuradhapura,Kebithigollewa,Horowpothana,3.Type2,provincial
19519,NIKAWEWA MUSLIM VIDYALAYA,HOROWPOTHANA,North Central,71.Anuradhapura,Kebithigollewa,Horowpothana,3.Type2,provincial
19520,NELUGOLLAKADA MUSLIM VIDYALAYA,RATHMALGAHAWEWA,North Central,71.Anuradhapura,Galenbindunuwewa,Kahatagasdigiliya,4.Type3,provincial
19521,PATHTHEWA MUSLIM VIDYALAYA,KAPUGOLLEWA,North Central,71.Anuradhapura,Kebithigollewa,Horowpothana,3.Type2,provincial
19522,THAHIRA MUSLIM VIDYALAYA,HOROWPOTHANA,North Central,71.Anuradhapura,Kebithigollewa,Horowpothana,3.Type2,provincial
19523,WALAHAWIDDAWEWA MUSLIM VIDYALAYA,HOROWPOTHANA,North Central,71.Anuradhapura,Kebithigollewa,Horowpothana,3.Type2,provincial
19524,WEERACHCHOLAI MUSLIM VIDYALAYA,KAPUGOLLEWA,North Central,71.Anuradhapura,Kebithigollewa,Horowpothana,2.1C,provincial
19525,HETTUWEWA MUSLIM VIDYALAYA,"HETTUWEWA, MAHAPOTHANA",North Central,71.Anuradhapura,Galenbindunuwewa,Kahatagasdigiliya,4.Type3,provincial
19526,BADIUDDIN MAHAMUD MAHA VIDYALAYA,HOROWPOTHANA,North Central,71.Anuradhapura,Kebithigollewa,Horowpothana,1.1AB,provincial
19527,AL-MASS MAHA VIDYALAYA,HOROWPOTHANA,North Central,71.Anuradhapura,Kebithigollewa,Horowpothana,2.1C,provincial
19528,WELIGOLLEWA MUSLIM VIDYALAYA,"WELIGILLEWA, MUKKIRIYAWA",North Central,71.Anuradhapura,Galenbindunuwewa,Kahatagasdigiliya,3.Type2,provincial
19529,GOMARANKALLA MUSLIM VIDYALAYA,"GOMARANKALLA, GELENBINDUNUWEWA",North Central,71.Anuradhapura,Galenbindunuwewa,Galenbindunuwewa,2.1C,provincial
19530,MUKIRIYAWA MUSLIM MAHA VIDYALAYA,"MUKIRIYAWA, KAHATAGASDIGILIYA",North Central,71.Anuradhapura,Galenbindunuwewa,Kahatagasdigiliya,2.1C,provincial
19531,THURUKKARAGAMA MUSLIM VIDYALAYA,"THURUKKARAGAMA, KAHATAGASDIGILIYA",North Central,71.Anuradhapura,Galenbindunuwewa,Kahatagasdigiliya,2.1C,provincial
19532,DAHANAKWEWA MUSLIM VIDYALAYA,"DAHANAKWEWA, MUKIRIYAWA, KAHATAGASDIGILIYA",North Central,71.Anuradhapura,Galenbindunuwewa,Kahatagasdigiliya,4.Type3,provincial
19533,AL-AKSHA MUSLIM VIDYALAYA,"DUNUMADALAWA, GALENBIDUNUWEWA",North Central,71.Anuradhapura,Galenbindunuwewa,Galenbindunuwewa,3.Type2,provincial
19534,AN NOOR M.V.,"IKKIRIGOLLEWA, WAHAMALGOLLEWA",North Central,71.Anuradhapura,Anuradhapura,Rambewa,1.1AB,provincial
19535,THALGAHAWEWA MUSLIM VIDYALAYA,"THALGAHAWEWA, RAMBEWA, ANURADAPURA",North Central,71.Anuradhapura,Anuradhapura,Rambewa,3.Type2,provincial
19536,AL-MANAR MUSLIM VIDYALAYA,MUSLIM HALMILLEWA POONEWA,North Central,71.Anuradhapura,Kebithigollewa,Medawachchiya,3.Type2,provincial
19537,AL-AKSHA MUSLIM VIDYALAYA,MAHASIYAMBALAGASKADA NERIYAKULAMA,North Central,71.Anuradhapura,Kebithigollewa,Medawachchiya,3.Type2,provincial
19538,MEDAWACHCHIYA AL-MADEENA M.V.,MEDAWACHCHIYA,North Central,71.Anuradhapura,Kebithigollewa,Medawachchiya,2.1C,provincial
19539,ALLAWEWA VIDYALAYA,"ALLAWEWA, KEBITHIGOLLEWA",North Central,71.Anuradhapura,Kebithigollewa,Kebithigollewa,3.Type2,provincial
19540,MUSLIM ATTAWEERAWEWA VIDYALAYA,KEBITHIGOLLEWA,North Central,71.Anuradhapura,Kebithigollewa,Kebithigollewa,3.Type2,provincial
19541,MANARUL ULOOM MAHA VIDYALAYA,"GAMBIRIGASWEWA, ANURADHAPURA",North Central,71.Anuradhapura,Anuradhapura,Nuwaragam Palatha Central,2.1C,provincial
19542,ALUTHGAMA DHARUSSALAM MUSLIM VIDHYALAYA,"ALUTHGAMA, GAMBIRIGASWEWA.",North Central,71.Anuradhapura,Anuradhapura,Nuwaragam Palatha Central,4.Type3,provincial
19543,AL-HIQMA MUSLIM VIDYALAYA,UDUMBUGALA NERIYAKULAMA,North Central,71.Anuradhapura,Kebithigollewa,Medawachchiya,3.Type2,provincial
19544,KIVULEKADA MUSLIM VIDYALAYA,"GAMBIRIGASWEWA, ANURADHAPURA",North Central,71.Anuradhapura,Anuradhapura,Nuwaragam Palatha Central,4.Type3,provincial
19545,IHALAKOTIYAWA MUSLIM VIDYALAYA,PARASANGASWEWA ANURADHAPURA,North Central,71.Anuradhapura,Anuradhapura,Rambewa,4.Type3,provincial
19546,NOCHCHIYAGAMA AL-HIKMA MUSLIM MAHA VIDYALAYA,NOCHCHIYAGAMA,North Central,71.Anuradhapura,Anuradhapura,Nochchiyagama,2.1C,provincial
19547,ASIRIGAMA MUSLIM VIDYALAYA,"ASIRIGAMA, GAMBIRIGASWEWA, ANURADHAPURA",North Central,71.Anuradhapura,Anuradhapura,Nuwaragam Palatha Central,3.Type2,provincial
19548,KOVILBENDAWEWA MUSLIM VIDYALAYA,"PARASANGASWEWA, ANURADHAPURA",North Central,71.Anuradhapura,Anuradhapura,Rambewa,3.Type2,provincial
19549,SUDARSHANABODHI VIDYALAYA,THARIYANKULAMA KURUNDANKULAMA,North Central,71.Anuradhapura,Anuradhapura,Nuwaragam Palatha East,4.Type3,provincial
19550,DEWANAMPIYATHISSA MAHA VIDYALAYA,"THISAWEWA, ANURADHAPURA",North Central,71.Anuradhapura,Anuradhapura,Nuwaragam Palatha Central,2.1C,provincial
19551,KIBULWEWA ANANDA VIDYALAYA,KIBULAWEWA THANTHIRIMALE,North Central,71.Anuradhapura,Anuradhapura,Mahawilachchiya,4.Type3,provincial
19552,THALAWA THIRAPPANE VIDYALAYA,THIRAPPANE THALAWA,North Central,71.Anuradhapura,Thambuttegama,Thalawa,4.Type3,provincial
19553,MEEGASSEGAMA ANANDODAYA VIDYALAYA,"KIRALOGAMA, EPPAWALA",North Central,71.Anuradhapura,Thambuttegama,Thalawa,4.Type3,provincial
