census_no,school_name,school_address,province,district,zone,education_division,school_type,category
5529,CONEYGAR PILLAYAR TAMIL SCHOOL,HALGRANOYA,Central,23.Nuwara Eliya,Walapane,Walapane,4.Type3,provincial
5530,SRIVANI TAMIL V.,DICOYA,Central,23.Nuwara Eliya,Hatton,Hatton Tamil - I,4.Type3,provincial
5531,SARASWATHEE TAMIL SCHOOL,WALDIMAR UDAPUSSALLAWA,Central,23.Nuwara Eliya,Walapane,Walapane,4.Type3,provincial
5532,RIKILLAGASKADA MODEL SCHOOL,RIKILLAGASKADA,Central,23.Nuwara Eliya,Hanguranketha,Udahewaheta,3.Type2,provincial
5533,KOTAGALA CAMBRIDGE COLLEGE,KOTAGALA,Central,23.Nuwara Eliya,Nuwara Eliya,Nuwara Eliya Tamil - II,1.1AB,provincial
5534,GURAVILLA P.TAMIL V.,UPCOT,Central,23.Nuwara Eliya,Hatton,Hatton Tamil - III,3.Type2,provincial
5535,KURINJI TAMIL P.V.,"DUNSINANE LOWER DIVISION, PUNDALUOYA",Central,23.Nuwara Eliya,Kotmale,Kotmale,4.Type3,provincial
5536,JUNIOR MODEL SCHOOL,RAGALA HALGRANOYA,Central,23.Nuwara Eliya,Walapane,Walapane,4.Type3,provincial
5537,AMBAGAMUWA MODEL P.V.,"AMBAGAMUWA, UDUBULATHGAMA",Central,23.Nuwara Eliya,Hatton,Ambagamuwa,4.Type3,provincial
5538,VIDYATHILAKA PRIMARY SCHOOL,"DENIKE, RIKKILLAGASKADA",Central,23.Nuwara Eliya,Hanguranketha,Udahewaheta,4.Type3,provincial
5539,VIDYASEKHARA P.S.,THALAWAKELLE,Central,23.Nuwara Eliya,Nuwara Eliya,Nuwara Eliya,4.Type3,provincial
5540,"SRIMATH ANAGARIKA DHARMAPALA P.V., HARANGALAGAMA","HARANGALAGAMA, NAWALAPITIYA",Central,23.Nuwara Eliya,Kotmale,Kotmale,4.Type3,provincial
5541,NANODA PRIMARY SCHOOL,PPLWATHURA PAHALA GORAKAOYA NAWALAPITIYA,Central,23.Nuwara Eliya,Kotmale,Kotmale,4.Type3,provincial
5542,SIDDHARTHA PRIMARY SCHOOL,PALLEBOWALA,Central,23.Nuwara Eliya,Hanguranketha,Udahewaheta,4.Type3,provincial
5543,UDAWELA PRIMARY SCHOOL,MANDARAMNUWARA,Central,23.Nuwara Eliya,Hanguranketha,Udahewaheta,4.Type3,provincial
5544,SWARNADEEPA PRIMARY SCHOOL,ADIKARIGAMA,Central,23.Nuwara Eliya,Hanguranketha,Udahewaheta,4.Type3,provincial
5545,AGARAM MODEL P.S.,"RAHATUNGODA, HEWAHETA",Central,23.Nuwara Eliya,Hanguranketha,Udahewaheta,4.Type3,provincial
5546,VIDYAKARA MODAL P.S.,PUNDALUOYA,Central,23.Nuwara Eliya,Kotmale,Kotmale,4.Type3,provincial
5547,SUMANGALA PRIMARY SCHOOL,NILDANDAHINNA,Central,23.Nuwara Eliya,Walapane,Walapane,4.Type3,provincial
5548,AN-NOOR P.V.,HAPUGASTHALAWA,Central,23.Nuwara Eliya,Kotmale,Kotmale,4.Type3,provincial
5549,SWARNAPRADEEPA PRIMARY SCHOOL,UDAMADURA NILDANDAHINNA,Central,23.Nuwara Eliya,Walapane,Walapane,4.Type3,provincial
5550,PUSSADEWA PRIMARY SCHOOL,WALAPANE,Central,23.Nuwara Eliya,Walapane,Walapane,4.Type3,provincial
5551,MADULLA JAYODYA PRIMARY SCHOOL,MADULLA UDAPUSSALLAWA,Central,23.Nuwara Eliya,Walapane,Walapane,4.Type3,provincial
5552,KANNANGARA PRIMARY SCHOOL,MUNWATHTHA WALAPANE,Central,23.Nuwara Eliya,Walapane,Walapane,4.Type3,provincial
5553,SIRINIWASA PRIMARY SCHOOL,RUPAHA WALAPANE,Central,23.Nuwara Eliya,Walapane,Walapane,4.Type3,provincial
5554,RILAMULLA PRIMARY SCHOOL,KANDAPOLA,Central,23.Nuwara Eliya,Walapane,Walapane,4.Type3,provincial
5555,TULLOES TAMIL PRIMARY SCHOOL,UDAPUSSALLAWA,Central,23.Nuwara Eliya,Walapane,Walapane,4.Type3,provincial
5556,RAGALA TAMIL PRIMARY SCHOOL,RAGALA HALGRANOYA,Central,23.Nuwara Eliya,Walapane,Walapane,4.Type3,provincial
5557,ST. MARYS PRIMARY TAMIL V.,BOGAWANTALAWA,Central,23.Nuwara Eliya,Hatton,Hatton Tamil - II,4.Type3,provincial
5558,ST. JOSHEPH'S PRIMARY TAMIL V.,MASKELIYA,Central,23.Nuwara Eliya,Hatton,Hatton Tamil - III,4.Type3,provincial
5559,NALLATHANNEER PRIMARY TAMIL V.,MASKELIYA,Central,23.Nuwara Eliya,Hatton,Hatton Tamil - III,4.Type3,provincial
5560,BARATHI TAMIL P.V.,RAMBODA,Central,23.Nuwara Eliya,Kotmale,Kotmale,4.Type3,provincial
5561,DAYAGAMA WEST 02 P.V.,DAYAGAMA,Central,23.Nuwara Eliya,Nuwara Eliya,Nuwara Eliya Tamil - III,4.Type3,provincial
5562,HIGH GREEN TAMIL VIDYALAYA,KANDAPOLA,Central,23.Nuwara Eliya,Nuwara Eliya,Nuwara Eliya Tamil - I,4.Type3,provincial
5563,NAWALAR PRIMARY SCHOOL,NANUOYA,Central,23.Nuwara Eliya,Nuwara Eliya,Nuwara Eliya Tamil - I,4.Type3,provincial
5564,HOLBROOK PRIMARY SCHOOL,AGARAPATANA,Central,23.Nuwara Eliya,Nuwara Eliya,Nuwara Eliya Tamil - III,4.Type3,provincial
5565,AGARAPATANA PRIMARY TAMIL V.,AGARAPATANA,Central,23.Nuwara Eliya,Nuwara Eliya,Nuwara Eliya Tamil - III,4.Type3,provincial
5566,HOLY TRINITY PRIMARY SCHOOL,NUWARA ELIYA,Central,23.Nuwara Eliya,Nuwara Eliya,Nuwara Eliya Tamil - I,4.Type3,provincial
5567,LINDULA ROYAL COLLEGE,LINDULA,Central,23.Nuwara Eliya,Nuwara Eliya,Nuwara Eliya Tamil - II,4.Type3,provincial
5568,LAXAPANA MODEL P.V.,"GAMINI MW, LAXAPANA",Central,23.Nuwara Eliya,Hatton,Ambagamuwa,4.Type3,provincial
5569,PULIYAWATTE P.V.,DICKOYA,Central,23.Nuwara Eliya,Hatton,Hatton Tamil - I,4.Type3,provincial
5570,SRPADA P.V.,HATTON,Central,23.Nuwara Eliya,Hatton,Ambagamuwa,4.Type3,provincial
5571,LUCCOMBE PRIMARY TAMIL V.,MASKELIYA,Central,23.Nuwara Eliya,Hatton,Hatton Tamil - III,4.Type3,provincial
5572,SRI NISSANKMALLA MODEL P.S.,"HANGARAPITIYA, HATTON",Central,23.Nuwara Eliya,Hatton,Ambagamuwa,4.Type3,provincial
5573,ANANDA DASANAYAKA PRIMARY SCHOOL,"NAWANAGARAYA, KOTHMALE",Central,23.Nuwara Eliya,Kotmale,Kotmale,4.Type3,provincial
5574,SHANTHA KUMARA DASSANAYAKA P.V.,"HELSIRIGAMA, KATUKITHULA",Central,23.Nuwara Eliya,Kotmale,Kotmale,4.Type3,provincial
5575,NORWOOD PRIMARY TAMIL V.,NORWOOD,Central,23.Nuwara Eliya,Hatton,Hatton Tamil - II,4.Type3,provincial
5576,KOTHMALGAMA P.V.,"KOTHMALGAMA, KATUKITHULA",Central,23.Nuwara Eliya,Kotmale,Kotmale,4.Type3,provincial
5577,"MAHAWELI P.V., BERAMANA","VIJAYABAHUKANDA, BERAMANA",Central,23.Nuwara Eliya,Kotmale,Kotmale,4.Type3,provincial
5578,"NAVALAR P.V., LABUKELE",LABUKELE,Central,23.Nuwara Eliya,Kotmale,Kotmale,4.Type3,provincial
5579,CAMPION P.T.V.,BOGAWANTHALAWA,Central,23.Nuwara Eliya,Hatton,Hatton Tamil - II,4.Type3,provincial
